time,volume,complete,o,h,l,c
2019-03-15 20:00:00+00:00,8,True,0.68437,0.68442,0.68436,0.68439
2019-03-15 20:10:00+00:00,25,True,0.68439,0.68449,0.68436,0.6844
2019-03-15 20:20:00+00:00,7,True,0.68442,0.68449,0.68442,0.68447
2019-03-15 20:30:00+00:00,17,True,0.68449,0.68463,0.68449,0.68456
2019-03-15 20:40:00+00:00,28,True,0.68458,0.68486,0.68457,0.68486
2019-03-15 20:50:00+00:00,66,True,0.68483,0.68483,0.68394,0.68411
2019-03-17 21:00:00+00:00,29,True,0.68456,0.68462,0.68372,0.68462
2019-03-17 21:10:00+00:00,13,True,0.68459,0.68459,0.68441,0.68442
2019-03-17 21:20:00+00:00,31,True,0.68449,0.6848,0.68416,0.68476
2019-03-17 21:30:00+00:00,41,True,0.68474,0.68474,0.68441,0.6845
2019-03-17 21:40:00+00:00,81,True,0.68448,0.68457,0.68401,0.68414
2019-03-17 21:50:00+00:00,22,True,0.68424,0.68447,0.68408,0.68446
2019-03-17 22:00:00+00:00,28,True,0.68445,0.68463,0.68443,0.68455
2019-03-17 22:10:00+00:00,19,True,0.68458,0.68458,0.68443,0.68456
2019-03-17 22:20:00+00:00,18,True,0.68453,0.68466,0.6845,0.68462
2019-03-17 22:30:00+00:00,55,True,0.68462,0.68463,0.68426,0.6844
2019-03-17 22:40:00+00:00,21,True,0.68442,0.68449,0.68435,0.68448
2019-03-17 22:50:00+00:00,27,True,0.68452,0.68453,0.68426,0.68426
2019-03-17 23:00:00+00:00,39,True,0.68427,0.68435,0.68418,0.68425
2019-03-17 23:10:00+00:00,40,True,0.68424,0.68433,0.68391,0.68394
2019-03-17 23:20:00+00:00,20,True,0.68397,0.68417,0.68391,0.68411
2019-03-17 23:30:00+00:00,10,True,0.68414,0.68423,0.68413,0.68421
2019-03-17 23:40:00+00:00,18,True,0.68419,0.68431,0.68419,0.68427
2019-03-17 23:50:00+00:00,15,True,0.68429,0.68429,0.68415,0.68425
2019-03-18 00:00:00+00:00,44,True,0.68423,0.68451,0.68423,0.6845
2019-03-18 00:10:00+00:00,33,True,0.68452,0.68455,0.68442,0.68452
2019-03-18 00:20:00+00:00,68,True,0.6845,0.68482,0.6844,0.68482
2019-03-18 00:30:00+00:00,74,True,0.68485,0.68505,0.68471,0.6849
2019-03-18 00:40:00+00:00,73,True,0.68492,0.68498,0.68465,0.68465
2019-03-18 00:50:00+00:00,59,True,0.68466,0.68471,0.68433,0.68441
2019-03-18 01:00:00+00:00,116,True,0.68438,0.6845,0.68412,0.6843
2019-03-18 01:10:00+00:00,118,True,0.68433,0.6844,0.68393,0.68412
2019-03-18 01:20:00+00:00,43,True,0.68414,0.68423,0.68409,0.68419
2019-03-18 01:30:00+00:00,87,True,0.68417,0.68433,0.68392,0.684
2019-03-18 01:40:00+00:00,47,True,0.68397,0.68419,0.68391,0.68402
2019-03-18 01:50:00+00:00,56,True,0.68404,0.6843,0.68402,0.6842
2019-03-18 02:00:00+00:00,83,True,0.68417,0.68425,0.68411,0.68414
2019-03-18 02:10:00+00:00,57,True,0.68411,0.68425,0.6841,0.68424
2019-03-18 02:20:00+00:00,49,True,0.68426,0.68443,0.68422,0.68428
2019-03-18 02:30:00+00:00,74,True,0.6843,0.68464,0.6843,0.68449
2019-03-18 02:40:00+00:00,50,True,0.68448,0.68472,0.68448,0.6846
2019-03-18 02:50:00+00:00,137,True,0.68462,0.68542,0.68462,0.68521
2019-03-18 03:00:00+00:00,94,True,0.68519,0.68553,0.68515,0.6855
2019-03-18 03:10:00+00:00,56,True,0.68552,0.68571,0.68542,0.68569
2019-03-18 03:20:00+00:00,84,True,0.68571,0.68623,0.68571,0.68623
2019-03-18 03:30:00+00:00,112,True,0.6862,0.6864,0.68604,0.68628
2019-03-18 03:40:00+00:00,46,True,0.68626,0.68641,0.68622,0.6864
2019-03-18 03:50:00+00:00,69,True,0.68642,0.68666,0.6864,0.68656
2019-03-18 04:00:00+00:00,73,True,0.68659,0.68659,0.68624,0.68624
2019-03-18 04:10:00+00:00,48,True,0.68622,0.68628,0.68611,0.68611
2019-03-18 04:20:00+00:00,101,True,0.68613,0.68637,0.686,0.6862
2019-03-18 04:30:00+00:00,29,True,0.68623,0.68628,0.68617,0.68617
2019-03-18 04:40:00+00:00,52,True,0.6862,0.68639,0.68619,0.68638
2019-03-18 04:50:00+00:00,42,True,0.68641,0.68659,0.6864,0.68659
2019-03-18 05:00:00+00:00,31,True,0.68656,0.68656,0.6863,0.6864
2019-03-18 05:10:00+00:00,27,True,0.68637,0.68642,0.68623,0.68642
2019-03-18 05:20:00+00:00,44,True,0.68644,0.68666,0.68642,0.68663
2019-03-18 05:30:00+00:00,89,True,0.68661,0.68663,0.6863,0.68634
2019-03-18 05:40:00+00:00,47,True,0.68631,0.68649,0.68631,0.6864
2019-03-18 05:50:00+00:00,48,True,0.68637,0.68641,0.68615,0.68641
2019-03-18 06:00:00+00:00,52,True,0.68639,0.68662,0.68637,0.68655
2019-03-18 06:10:00+00:00,73,True,0.68654,0.68662,0.68639,0.68644
2019-03-18 06:20:00+00:00,54,True,0.68646,0.68683,0.68641,0.68671
2019-03-18 06:30:00+00:00,23,True,0.68669,0.68671,0.68654,0.68659
2019-03-18 06:40:00+00:00,65,True,0.68661,0.68703,0.68661,0.68697
2019-03-18 06:50:00+00:00,48,True,0.68695,0.687,0.68688,0.68692
2019-03-18 07:00:00+00:00,64,True,0.68691,0.6872,0.6868,0.68708
2019-03-18 07:10:00+00:00,74,True,0.68705,0.68705,0.68683,0.68696
2019-03-18 07:20:00+00:00,43,True,0.68698,0.68698,0.68679,0.6868
2019-03-18 07:30:00+00:00,39,True,0.68681,0.68688,0.68668,0.68679
2019-03-18 07:40:00+00:00,37,True,0.68677,0.687,0.68677,0.687
2019-03-18 07:50:00+00:00,30,True,0.68697,0.687,0.68688,0.68699
2019-03-18 08:00:00+00:00,60,True,0.68697,0.68699,0.68672,0.68695
2019-03-18 08:10:00+00:00,84,True,0.68693,0.68712,0.68693,0.68706
2019-03-18 08:20:00+00:00,85,True,0.68708,0.68734,0.68707,0.68712
2019-03-18 08:30:00+00:00,44,True,0.6871,0.68723,0.68706,0.68716
2019-03-18 08:40:00+00:00,65,True,0.68718,0.68718,0.68668,0.68682
2019-03-18 08:50:00+00:00,86,True,0.68686,0.68692,0.68639,0.68641
2019-03-18 09:00:00+00:00,63,True,0.68639,0.68649,0.68629,0.68647
2019-03-18 09:10:00+00:00,46,True,0.68649,0.6866,0.6864,0.68659
2019-03-18 09:20:00+00:00,42,True,0.68658,0.68683,0.6865,0.68671
2019-03-18 09:30:00+00:00,51,True,0.68673,0.68691,0.68661,0.68661
2019-03-18 09:40:00+00:00,61,True,0.68659,0.68659,0.68614,0.6862
2019-03-18 09:50:00+00:00,52,True,0.68622,0.68675,0.6862,0.68667
2019-03-18 10:00:00+00:00,52,True,0.68665,0.68665,0.68644,0.68654
2019-03-18 10:10:00+00:00,51,True,0.68657,0.68661,0.68634,0.68643
2019-03-18 10:20:00+00:00,49,True,0.68646,0.68649,0.68631,0.68634
2019-03-18 10:30:00+00:00,42,True,0.68632,0.68641,0.68625,0.68632
2019-03-18 10:40:00+00:00,24,True,0.6863,0.68645,0.68628,0.68645
2019-03-18 10:50:00+00:00,54,True,0.68647,0.68662,0.68641,0.68652
2019-03-18 11:00:00+00:00,49,True,0.68648,0.68671,0.68646,0.6867
2019-03-18 11:10:00+00:00,40,True,0.68673,0.68702,0.6867,0.6869
2019-03-18 11:20:00+00:00,49,True,0.68687,0.68691,0.68668,0.68686
2019-03-18 11:30:00+00:00,38,True,0.68688,0.68691,0.6865,0.6865
2019-03-18 11:40:00+00:00,55,True,0.68652,0.6866,0.68635,0.6866
2019-03-18 11:50:00+00:00,33,True,0.6866,0.6866,0.6863,0.68652
2019-03-18 12:00:00+00:00,47,True,0.68651,0.6868,0.68645,0.68663
2019-03-18 12:10:00+00:00,28,True,0.68664,0.68664,0.68649,0.68655
2019-03-18 12:20:00+00:00,131,True,0.68654,0.68664,0.68631,0.68656
2019-03-18 12:30:00+00:00,35,True,0.68657,0.68661,0.6863,0.68643
2019-03-18 12:40:00+00:00,71,True,0.68643,0.68656,0.68634,0.6864
2019-03-18 12:50:00+00:00,46,True,0.68637,0.6864,0.68612,0.68622
2019-03-18 13:00:00+00:00,97,True,0.68621,0.68624,0.68601,0.68613
2019-03-18 13:10:00+00:00,60,True,0.68616,0.68639,0.68603,0.68603
2019-03-18 13:20:00+00:00,51,True,0.686,0.686,0.68582,0.68586
2019-03-18 13:30:00+00:00,33,True,0.68588,0.68606,0.68586,0.68595
2019-03-18 13:40:00+00:00,77,True,0.68597,0.68605,0.68579,0.6859
2019-03-18 13:50:00+00:00,83,True,0.68588,0.68617,0.68585,0.68607
2019-03-18 14:00:00+00:00,77,True,0.68608,0.68635,0.686,0.68629
2019-03-18 14:10:00+00:00,55,True,0.68631,0.68642,0.68607,0.6862
2019-03-18 14:20:00+00:00,63,True,0.68622,0.68625,0.68575,0.68575
2019-03-18 14:30:00+00:00,46,True,0.68573,0.68573,0.68556,0.68556
2019-03-18 14:40:00+00:00,43,True,0.68559,0.68574,0.68557,0.68571
2019-03-18 14:50:00+00:00,74,True,0.68569,0.68625,0.68566,0.68625
2019-03-18 15:00:00+00:00,52,True,0.68622,0.68649,0.68618,0.68647
2019-03-18 15:10:00+00:00,101,True,0.68644,0.68647,0.68606,0.68615
2019-03-18 15:20:00+00:00,90,True,0.68612,0.68618,0.68574,0.68574
2019-03-18 15:30:00+00:00,134,True,0.68577,0.6858,0.68514,0.68525
2019-03-18 15:40:00+00:00,134,True,0.68523,0.68566,0.68522,0.68563
2019-03-18 15:50:00+00:00,242,True,0.68562,0.68562,0.68522,0.6854
2019-03-18 16:00:00+00:00,116,True,0.68543,0.68555,0.6853,0.68555
2019-03-18 16:10:00+00:00,72,True,0.68552,0.68573,0.68548,0.68566
2019-03-18 16:20:00+00:00,36,True,0.68563,0.68563,0.68545,0.68559
2019-03-18 16:30:00+00:00,54,True,0.68557,0.6856,0.68512,0.68517
2019-03-18 16:40:00+00:00,40,True,0.68515,0.68515,0.68484,0.68486
2019-03-18 16:50:00+00:00,60,True,0.68488,0.68492,0.6848,0.68491
2019-03-18 17:00:00+00:00,63,True,0.68489,0.68491,0.68459,0.68472
2019-03-18 17:10:00+00:00,35,True,0.6847,0.6847,0.68447,0.68449
2019-03-18 17:20:00+00:00,88,True,0.68447,0.68455,0.6841,0.68447
2019-03-18 17:30:00+00:00,18,True,0.68445,0.68449,0.68438,0.68447
2019-03-18 17:40:00+00:00,24,True,0.68448,0.68457,0.68446,0.68457
2019-03-18 17:50:00+00:00,42,True,0.68459,0.68473,0.68449,0.68464
2019-03-18 18:00:00+00:00,25,True,0.68463,0.68469,0.68455,0.68455
2019-03-18 18:10:00+00:00,6,True,0.68458,0.68458,0.68447,0.68447
2019-03-18 18:20:00+00:00,11,True,0.68442,0.68459,0.68438,0.68459
2019-03-18 18:30:00+00:00,16,True,0.68461,0.68474,0.6846,0.68469
2019-03-18 18:40:00+00:00,17,True,0.6847,0.68487,0.6847,0.68487
2019-03-18 18:50:00+00:00,49,True,0.68491,0.68498,0.68487,0.6849
2019-03-18 19:00:00+00:00,24,True,0.68487,0.68505,0.68482,0.68502
2019-03-18 19:10:00+00:00,33,True,0.68501,0.68513,0.68499,0.68506
2019-03-18 19:20:00+00:00,19,True,0.68508,0.68516,0.68507,0.68511
2019-03-18 19:30:00+00:00,17,True,0.68513,0.68517,0.68508,0.68517
2019-03-18 19:40:00+00:00,23,True,0.68521,0.68549,0.68521,0.68539
2019-03-18 19:50:00+00:00,16,True,0.68538,0.68546,0.68537,0.68537
2019-03-18 20:00:00+00:00,30,True,0.68538,0.68547,0.6853,0.68543
2019-03-18 20:10:00+00:00,19,True,0.68541,0.68555,0.68533,0.68555
2019-03-18 20:20:00+00:00,21,True,0.68559,0.68563,0.68535,0.68536
2019-03-18 20:30:00+00:00,5,True,0.68537,0.6854,0.68537,0.68537
2019-03-18 20:40:00+00:00,20,True,0.68535,0.68551,0.68535,0.68537
2019-03-18 20:50:00+00:00,29,True,0.68534,0.68534,0.68509,0.68509
2019-03-18 21:00:00+00:00,2,True,0.68516,0.68516,0.68514,0.68514
2019-03-18 21:10:00+00:00,6,True,0.68516,0.68518,0.68513,0.68514
2019-03-18 21:20:00+00:00,20,True,0.68512,0.68515,0.68498,0.68498
2019-03-18 21:30:00+00:00,8,True,0.68496,0.68497,0.68487,0.68495
2019-03-18 21:40:00+00:00,37,True,0.68492,0.68506,0.68457,0.68482
2019-03-18 21:50:00+00:00,16,True,0.6848,0.68492,0.68478,0.68488
2019-03-18 22:00:00+00:00,22,True,0.68485,0.68496,0.68477,0.68494
2019-03-18 22:10:00+00:00,9,True,0.68495,0.68497,0.68491,0.68497
2019-03-18 22:20:00+00:00,15,True,0.68495,0.68499,0.68492,0.68499
2019-03-18 22:30:00+00:00,14,True,0.68503,0.68503,0.68472,0.68475
2019-03-18 22:40:00+00:00,38,True,0.6847,0.68473,0.68451,0.68463
2019-03-18 22:50:00+00:00,27,True,0.68464,0.68466,0.68436,0.68436
2019-03-18 23:00:00+00:00,32,True,0.68439,0.68449,0.68432,0.68443
2019-03-18 23:10:00+00:00,6,True,0.68441,0.68446,0.68441,0.68443
2019-03-18 23:20:00+00:00,10,True,0.68446,0.68447,0.68442,0.68446
2019-03-18 23:30:00+00:00,38,True,0.68447,0.68466,0.68447,0.68462
2019-03-18 23:40:00+00:00,55,True,0.68465,0.68467,0.68435,0.68436
2019-03-18 23:50:00+00:00,45,True,0.68438,0.68442,0.68423,0.68437
2019-03-19 00:00:00+00:00,48,True,0.6844,0.68449,0.68429,0.68449
2019-03-19 00:10:00+00:00,113,True,0.68451,0.6846,0.68409,0.6842
2019-03-19 00:20:00+00:00,75,True,0.68422,0.68439,0.6841,0.68428
2019-03-19 00:30:00+00:00,197,True,0.68426,0.68463,0.68399,0.68458
2019-03-19 00:40:00+00:00,56,True,0.6846,0.68475,0.68448,0.68467
2019-03-19 00:50:00+00:00,122,True,0.68469,0.68489,0.68429,0.68429
2019-03-19 01:00:00+00:00,83,True,0.68426,0.68485,0.68417,0.68485
2019-03-19 01:10:00+00:00,75,True,0.68486,0.6853,0.68486,0.68508
2019-03-19 01:20:00+00:00,78,True,0.68506,0.6851,0.68489,0.6851
2019-03-19 01:30:00+00:00,170,True,0.68508,0.68549,0.68501,0.68534
2019-03-19 01:40:00+00:00,70,True,0.68531,0.68541,0.68509,0.68519
2019-03-19 01:50:00+00:00,70,True,0.68521,0.68539,0.68507,0.68507
2019-03-19 02:00:00+00:00,114,True,0.68505,0.6851,0.68482,0.68482
2019-03-19 02:10:00+00:00,190,True,0.68485,0.68516,0.68464,0.68481
2019-03-19 02:20:00+00:00,202,True,0.68483,0.68532,0.6848,0.68528
2019-03-19 02:30:00+00:00,121,True,0.68527,0.68543,0.68502,0.68509
2019-03-19 02:40:00+00:00,83,True,0.68506,0.68535,0.68505,0.68531
2019-03-19 02:50:00+00:00,47,True,0.68529,0.68547,0.68529,0.68544
2019-03-19 03:00:00+00:00,75,True,0.68542,0.68564,0.68535,0.68563
2019-03-19 03:10:00+00:00,76,True,0.6856,0.6858,0.6856,0.68563
2019-03-19 03:20:00+00:00,75,True,0.68565,0.68582,0.68565,0.6857
2019-03-19 03:30:00+00:00,77,True,0.68569,0.68587,0.68569,0.68578
2019-03-19 03:40:00+00:00,4,True,0.68581,0.68582,0.68579,0.68582
2019-03-19 03:50:00+00:00,43,True,0.6858,0.68598,0.6858,0.68588
2019-03-19 04:00:00+00:00,65,True,0.68591,0.68601,0.68579,0.686
2019-03-19 04:10:00+00:00,66,True,0.68598,0.68611,0.6859,0.68592
2019-03-19 04:20:00+00:00,27,True,0.6859,0.68597,0.68586,0.6859
2019-03-19 04:30:00+00:00,60,True,0.68592,0.68601,0.68588,0.68601
2019-03-19 04:40:00+00:00,26,True,0.68597,0.68598,0.68589,0.68591
2019-03-19 04:50:00+00:00,50,True,0.68589,0.686,0.68589,0.6859
2019-03-19 05:00:00+00:00,83,True,0.68586,0.686,0.68581,0.68594
2019-03-19 05:10:00+00:00,50,True,0.68596,0.68608,0.68588,0.6859
2019-03-19 05:20:00+00:00,84,True,0.68592,0.6861,0.68589,0.686
2019-03-19 05:30:00+00:00,42,True,0.68597,0.68612,0.68597,0.68601
2019-03-19 05:40:00+00:00,48,True,0.68598,0.68604,0.68575,0.6858
2019-03-19 05:50:00+00:00,79,True,0.68578,0.68582,0.68556,0.68561
2019-03-19 06:00:00+00:00,56,True,0.68562,0.68574,0.68559,0.68568
2019-03-19 06:10:00+00:00,47,True,0.68571,0.68583,0.68563,0.6858
2019-03-19 06:20:00+00:00,29,True,0.68581,0.68603,0.68579,0.6859
2019-03-19 06:30:00+00:00,36,True,0.68587,0.68608,0.68587,0.68608
2019-03-19 06:40:00+00:00,32,True,0.68607,0.6861,0.68599,0.68605
2019-03-19 06:50:00+00:00,50,True,0.68602,0.68602,0.68579,0.68579
2019-03-19 07:00:00+00:00,40,True,0.68577,0.68577,0.68555,0.68558
2019-03-19 07:10:00+00:00,91,True,0.68557,0.68569,0.68538,0.68542
2019-03-19 07:20:00+00:00,43,True,0.68545,0.68549,0.68534,0.68534
2019-03-19 07:30:00+00:00,60,True,0.68536,0.68549,0.68536,0.68543
2019-03-19 07:40:00+00:00,36,True,0.68545,0.6858,0.68541,0.6858
2019-03-19 07:50:00+00:00,42,True,0.68583,0.68584,0.68555,0.68562
2019-03-19 08:00:00+00:00,92,True,0.6856,0.6859,0.68553,0.68582
2019-03-19 08:10:00+00:00,69,True,0.6858,0.6859,0.68567,0.68572
2019-03-19 08:20:00+00:00,66,True,0.68569,0.68597,0.68555,0.68584
2019-03-19 08:30:00+00:00,63,True,0.68587,0.6861,0.68566,0.68568
2019-03-19 08:40:00+00:00,35,True,0.68571,0.68587,0.6857,0.68578
