time,volume,complete,o,h,l,c
2019-03-18 15:00:00+00:00,251,True,1.0136,1.01361,1.01312,1.01313
2019-03-18 15:10:00+00:00,324,True,1.01316,1.0133,1.01278,1.01285
2019-03-18 15:20:00+00:00,420,True,1.01284,1.01294,1.01214,1.0125
2019-03-18 15:30:00+00:00,499,True,1.01248,1.01248,1.01192,1.01239
2019-03-18 15:40:00+00:00,346,True,1.01236,1.01287,1.01223,1.01285
2019-03-18 15:50:00+00:00,522,True,1.01284,1.01319,1.01271,1.01305
2019-03-18 16:00:00+00:00,555,True,1.01305,1.01325,1.01267,1.01285
2019-03-18 16:10:00+00:00,277,True,1.01285,1.01286,1.01255,1.01255
2019-03-18 16:20:00+00:00,261,True,1.0125,1.01281,1.01246,1.01262
2019-03-18 16:30:00+00:00,179,True,1.01263,1.01274,1.01248,1.01259
2019-03-18 16:40:00+00:00,175,True,1.01257,1.01282,1.01241,1.01241
2019-03-18 16:50:00+00:00,187,True,1.01241,1.01262,1.01221,1.01226
2019-03-18 17:00:00+00:00,145,True,1.01226,1.01242,1.01216,1.01218
2019-03-18 17:10:00+00:00,98,True,1.01212,1.01232,1.01212,1.01223
2019-03-18 17:20:00+00:00,151,True,1.01222,1.01224,1.0117,1.01181
2019-03-18 17:30:00+00:00,105,True,1.01184,1.01189,1.01166,1.01176
2019-03-18 17:40:00+00:00,104,True,1.01176,1.01184,1.01166,1.0118
2019-03-18 17:50:00+00:00,77,True,1.01178,1.01192,1.01172,1.01192
2019-03-18 18:00:00+00:00,96,True,1.0119,1.012,1.01174,1.01192
2019-03-18 18:10:00+00:00,76,True,1.01191,1.01192,1.01168,1.01168
2019-03-18 18:20:00+00:00,118,True,1.01169,1.01173,1.01143,1.0115
2019-03-18 18:30:00+00:00,60,True,1.01148,1.01157,1.0114,1.01152
2019-03-18 18:40:00+00:00,94,True,1.01149,1.01168,1.01143,1.01164
2019-03-18 18:50:00+00:00,225,True,1.01159,1.01219,1.01159,1.01216
2019-03-18 19:00:00+00:00,424,True,1.01217,1.01225,1.01195,1.01207
2019-03-18 19:10:00+00:00,137,True,1.01206,1.01224,1.01199,1.01213
2019-03-18 19:20:00+00:00,88,True,1.01212,1.01212,1.01189,1.01191
2019-03-18 19:30:00+00:00,92,True,1.01193,1.01237,1.01184,1.01217
2019-03-18 19:40:00+00:00,168,True,1.01221,1.01264,1.01216,1.01249
2019-03-18 19:50:00+00:00,151,True,1.01248,1.01259,1.01232,1.01233
2019-03-18 20:00:00+00:00,71,True,1.01236,1.01252,1.01236,1.01242
2019-03-18 20:10:00+00:00,46,True,1.01242,1.01263,1.01242,1.01263
2019-03-18 20:20:00+00:00,53,True,1.01258,1.01291,1.01255,1.01287
2019-03-18 20:30:00+00:00,59,True,1.01285,1.01312,1.01281,1.01308
2019-03-18 20:40:00+00:00,159,True,1.01308,1.01332,1.01308,1.01327
2019-03-18 20:50:00+00:00,100,True,1.01325,1.01332,1.01277,1.01281
2019-03-18 21:00:00+00:00,20,True,1.01274,1.01286,1.01256,1.01285
2019-03-18 21:10:00+00:00,26,True,1.01284,1.01301,1.01282,1.0129
2019-03-18 21:20:00+00:00,25,True,1.01288,1.01289,1.01285,1.01289
2019-03-18 21:30:00+00:00,13,True,1.01289,1.01293,1.01285,1.01286
2019-03-18 21:40:00+00:00,27,True,1.01286,1.01287,1.0128,1.0128
2019-03-18 21:50:00+00:00,84,True,1.01281,1.01313,1.01281,1.01302
2019-03-18 22:00:00+00:00,57,True,1.01305,1.01323,1.01292,1.01316
2019-03-18 22:10:00+00:00,33,True,1.01324,1.01324,1.01314,1.01322
2019-03-18 22:20:00+00:00,64,True,1.01322,1.01322,1.01309,1.01311
2019-03-18 22:30:00+00:00,87,True,1.01313,1.01317,1.0127,1.01295
2019-03-18 22:40:00+00:00,96,True,1.01294,1.01299,1.01276,1.01287
2019-03-18 22:50:00+00:00,71,True,1.01288,1.01299,1.01273,1.01299
2019-03-18 23:00:00+00:00,98,True,1.01298,1.01298,1.0128,1.01292
2019-03-18 23:10:00+00:00,52,True,1.01291,1.013,1.01287,1.01292
2019-03-18 23:20:00+00:00,115,True,1.01296,1.01297,1.01286,1.01294
2019-03-18 23:30:00+00:00,176,True,1.01294,1.01314,1.01291,1.01302
2019-03-18 23:40:00+00:00,248,True,1.01303,1.01308,1.01275,1.01297
2019-03-18 23:50:00+00:00,423,True,1.01291,1.01318,1.01287,1.01293
2019-03-19 00:00:00+00:00,336,True,1.01296,1.01296,1.01266,1.01275
2019-03-19 00:10:00+00:00,322,True,1.01278,1.01291,1.01263,1.01268
2019-03-19 00:20:00+00:00,228,True,1.0127,1.0129,1.01259,1.01287
2019-03-19 00:30:00+00:00,223,True,1.01283,1.01296,1.0127,1.01279
2019-03-19 00:40:00+00:00,189,True,1.01277,1.01292,1.01275,1.01281
2019-03-19 00:50:00+00:00,377,True,1.01281,1.01289,1.01267,1.0127
2019-03-19 01:00:00+00:00,289,True,1.01267,1.01312,1.01265,1.01285
2019-03-19 01:10:00+00:00,109,True,1.01285,1.01294,1.01273,1.0128
2019-03-19 01:20:00+00:00,128,True,1.01281,1.01292,1.01276,1.01292
2019-03-19 01:30:00+00:00,209,True,1.01289,1.01328,1.0128,1.01315
2019-03-19 01:40:00+00:00,102,True,1.01313,1.01317,1.01299,1.01303
2019-03-19 01:50:00+00:00,313,True,1.01305,1.01323,1.01295,1.01316
2019-03-19 02:00:00+00:00,255,True,1.01315,1.01326,1.01305,1.01315
2019-03-19 02:10:00+00:00,401,True,1.01317,1.01318,1.01285,1.01301
2019-03-19 02:20:00+00:00,350,True,1.01301,1.01311,1.01293,1.01304
2019-03-19 02:30:00+00:00,275,True,1.01306,1.01313,1.01295,1.01308
2019-03-19 02:40:00+00:00,173,True,1.01307,1.01317,1.01299,1.01305
2019-03-19 02:50:00+00:00,117,True,1.01306,1.01323,1.01306,1.01314
2019-03-19 03:00:00+00:00,140,True,1.01311,1.01324,1.01297,1.01316
2019-03-19 03:10:00+00:00,120,True,1.01315,1.01331,1.01313,1.01316
2019-03-19 03:20:00+00:00,107,True,1.01315,1.01325,1.0131,1.01317
2019-03-19 03:30:00+00:00,170,True,1.01316,1.01323,1.01315,1.01321
2019-03-19 03:40:00+00:00,103,True,1.01321,1.01325,1.01306,1.01311
2019-03-19 03:50:00+00:00,79,True,1.0131,1.01319,1.01306,1.01319
2019-03-19 04:00:00+00:00,111,True,1.01316,1.01317,1.01302,1.01309
2019-03-19 04:10:00+00:00,100,True,1.01311,1.01314,1.01298,1.013
2019-03-19 04:20:00+00:00,81,True,1.013,1.01309,1.01291,1.01295
2019-03-19 04:30:00+00:00,58,True,1.01294,1.01304,1.01293,1.01294
2019-03-19 04:40:00+00:00,59,True,1.01294,1.01295,1.01285,1.01286
2019-03-19 04:50:00+00:00,46,True,1.01285,1.01294,1.01285,1.01287
2019-03-19 05:00:00+00:00,150,True,1.01291,1.01296,1.01271,1.01273
2019-03-19 05:10:00+00:00,201,True,1.01271,1.01295,1.01271,1.01275
2019-03-19 05:20:00+00:00,130,True,1.01276,1.01286,1.01275,1.01279
2019-03-19 05:30:00+00:00,218,True,1.01282,1.01292,1.01277,1.01281
2019-03-19 05:40:00+00:00,124,True,1.01278,1.01282,1.01268,1.01276
2019-03-19 05:50:00+00:00,369,True,1.01278,1.01281,1.01266,1.0127
2019-03-19 06:00:00+00:00,331,True,1.01271,1.01292,1.01258,1.01275
2019-03-19 06:10:00+00:00,239,True,1.01277,1.01289,1.01274,1.01282
2019-03-19 06:20:00+00:00,130,True,1.01284,1.0129,1.01276,1.01279
2019-03-19 06:30:00+00:00,152,True,1.01279,1.01302,1.01276,1.01298
2019-03-19 06:40:00+00:00,190,True,1.01302,1.01312,1.01288,1.01289
2019-03-19 06:50:00+00:00,304,True,1.01288,1.01316,1.01288,1.01311
2019-03-19 07:00:00+00:00,339,True,1.01311,1.01327,1.013,1.01305
2019-03-19 07:10:00+00:00,422,True,1.01304,1.01312,1.01269,1.01283
2019-03-19 07:20:00+00:00,268,True,1.01286,1.0131,1.01284,1.01298
2019-03-19 07:30:00+00:00,157,True,1.01299,1.01335,1.01299,1.0133
2019-03-19 07:40:00+00:00,97,True,1.0133,1.01337,1.01318,1.01327
2019-03-19 07:50:00+00:00,379,True,1.01328,1.01337,1.01286,1.01292
2019-03-19 08:00:00+00:00,364,True,1.0129,1.01354,1.01279,1.0135
2019-03-19 08:10:00+00:00,172,True,1.01349,1.01364,1.01332,1.01362
2019-03-19 08:20:00+00:00,290,True,1.01359,1.01363,1.01341,1.01352
2019-03-19 08:30:00+00:00,179,True,1.01353,1.01366,1.01346,1.01349
