time,volume,complete,o,h,l,c
2019-03-15 15:20:00+00:00,2141,True,1.33076,1.33105,1.33032,1.33061
2019-03-15 15:30:00+00:00,2465,True,1.33059,1.33059,1.32974,1.33034
2019-03-15 15:40:00+00:00,4403,True,1.33035,1.33102,1.32845,1.33095
2019-03-15 15:50:00+00:00,5352,True,1.33096,1.33183,1.32969,1.33113
2019-03-15 16:00:00+00:00,3058,True,1.3311,1.33182,1.33036,1.33145
2019-03-15 16:10:00+00:00,2114,True,1.33145,1.33277,1.33145,1.33268
2019-03-15 16:20:00+00:00,2227,True,1.3327,1.33336,1.33231,1.33301
2019-03-15 16:30:00+00:00,2279,True,1.33304,1.33416,1.33304,1.33389
2019-03-15 16:40:00+00:00,1709,True,1.33388,1.33403,1.33318,1.33398
2019-03-15 16:50:00+00:00,1566,True,1.334,1.334,1.33232,1.33319
2019-03-15 17:00:00+00:00,1085,True,1.3332,1.33355,1.33268,1.33322
2019-03-15 17:10:00+00:00,742,True,1.33323,1.33346,1.33303,1.33314
2019-03-15 17:20:00+00:00,762,True,1.33315,1.33325,1.33265,1.33304
2019-03-15 17:30:00+00:00,610,True,1.33304,1.33304,1.33262,1.33291
2019-03-15 17:40:00+00:00,831,True,1.33292,1.33308,1.33254,1.33286
2019-03-15 17:50:00+00:00,1120,True,1.33287,1.33289,1.33167,1.3319
2019-03-15 18:00:00+00:00,808,True,1.33188,1.33188,1.33098,1.33132
2019-03-15 18:10:00+00:00,855,True,1.33136,1.33156,1.33118,1.33147
2019-03-15 18:20:00+00:00,991,True,1.33148,1.33161,1.33106,1.3311
2019-03-15 18:30:00+00:00,781,True,1.33113,1.33124,1.33054,1.33077
2019-03-15 18:40:00+00:00,660,True,1.33078,1.33111,1.33057,1.33101
2019-03-15 18:50:00+00:00,810,True,1.33103,1.3315,1.33086,1.33142
2019-03-15 19:00:00+00:00,1280,True,1.33143,1.33205,1.33113,1.33168
2019-03-15 19:10:00+00:00,1008,True,1.33168,1.3327,1.3316,1.33249
2019-03-15 19:20:00+00:00,930,True,1.33247,1.33258,1.3318,1.33183
2019-03-15 19:30:00+00:00,1099,True,1.33187,1.33243,1.33184,1.33186
2019-03-15 19:40:00+00:00,796,True,1.33186,1.33212,1.33161,1.33208
2019-03-15 19:50:00+00:00,1375,True,1.33209,1.33245,1.3319,1.33194
2019-03-15 20:00:00+00:00,733,True,1.33196,1.33198,1.33136,1.33191
2019-03-15 20:10:00+00:00,445,True,1.33195,1.33198,1.3315,1.3316
2019-03-15 20:20:00+00:00,393,True,1.33159,1.33178,1.33149,1.33155
2019-03-15 20:30:00+00:00,787,True,1.33156,1.3316,1.33045,1.33052
2019-03-15 20:40:00+00:00,1035,True,1.33052,1.33175,1.33043,1.33167
2019-03-15 20:50:00+00:00,1255,True,1.33166,1.33238,1.33087,1.33087
2019-03-17 21:00:00+00:00,54,True,1.33208,1.33208,1.33169,1.33201
2019-03-17 21:10:00+00:00,360,True,1.332,1.33201,1.33153,1.33176
2019-03-17 21:20:00+00:00,84,True,1.33178,1.33194,1.33168,1.33181
2019-03-17 21:30:00+00:00,214,True,1.33182,1.33191,1.33146,1.33174
2019-03-17 21:40:00+00:00,257,True,1.33174,1.33212,1.33123,1.3319
2019-03-17 21:50:00+00:00,204,True,1.33187,1.3322,1.33146,1.3315
2019-03-17 22:00:00+00:00,284,True,1.33151,1.33215,1.33116,1.33179
2019-03-17 22:10:00+00:00,183,True,1.3318,1.33182,1.33156,1.33173
2019-03-17 22:20:00+00:00,181,True,1.33173,1.33188,1.33137,1.3318
2019-03-17 22:30:00+00:00,272,True,1.33174,1.33189,1.33168,1.33176
2019-03-17 22:40:00+00:00,105,True,1.33173,1.33186,1.33172,1.33186
2019-03-17 22:50:00+00:00,430,True,1.33185,1.33185,1.33129,1.33131
2019-03-17 23:00:00+00:00,457,True,1.33137,1.33179,1.33132,1.33175
2019-03-17 23:10:00+00:00,660,True,1.33177,1.3323,1.33173,1.33228
2019-03-17 23:20:00+00:00,884,True,1.33229,1.33283,1.33218,1.33276
2019-03-17 23:30:00+00:00,460,True,1.33277,1.33287,1.33262,1.33275
2019-03-17 23:40:00+00:00,797,True,1.33273,1.33314,1.33272,1.3328
2019-03-17 23:50:00+00:00,619,True,1.33282,1.33289,1.33257,1.33271
2019-03-18 00:00:00+00:00,1106,True,1.33273,1.33287,1.33206,1.33223
2019-03-18 00:10:00+00:00,785,True,1.33225,1.33227,1.33191,1.33214
2019-03-18 00:20:00+00:00,975,True,1.33214,1.33242,1.33202,1.33214
2019-03-18 00:30:00+00:00,730,True,1.33216,1.33236,1.332,1.3321
2019-03-18 00:40:00+00:00,559,True,1.3321,1.33225,1.33192,1.33199
2019-03-18 00:50:00+00:00,912,True,1.332,1.33207,1.3318,1.33197
2019-03-18 01:00:00+00:00,986,True,1.33197,1.33199,1.33162,1.33174
2019-03-18 01:10:00+00:00,994,True,1.33174,1.33211,1.33173,1.33205
2019-03-18 01:20:00+00:00,848,True,1.33206,1.33212,1.33181,1.33183
2019-03-18 01:30:00+00:00,486,True,1.33184,1.33188,1.3316,1.3316
2019-03-18 01:40:00+00:00,752,True,1.33164,1.33196,1.33145,1.33191
2019-03-18 01:50:00+00:00,597,True,1.33191,1.33203,1.33167,1.33172
2019-03-18 02:00:00+00:00,1068,True,1.33173,1.33185,1.3315,1.33174
2019-03-18 02:10:00+00:00,873,True,1.33176,1.33194,1.33134,1.33161
2019-03-18 02:20:00+00:00,801,True,1.33164,1.33183,1.33158,1.33181
2019-03-18 02:30:00+00:00,870,True,1.3318,1.33186,1.33161,1.33174
2019-03-18 02:40:00+00:00,730,True,1.33173,1.33183,1.33156,1.33181
2019-03-18 02:50:00+00:00,1029,True,1.3318,1.33207,1.33166,1.33198
2019-03-18 03:00:00+00:00,1135,True,1.33198,1.33203,1.33156,1.33177
2019-03-18 03:10:00+00:00,763,True,1.33178,1.3318,1.33147,1.33147
2019-03-18 03:20:00+00:00,754,True,1.33149,1.33161,1.33115,1.33117
2019-03-18 03:30:00+00:00,951,True,1.33116,1.3316,1.33109,1.33153
2019-03-18 03:40:00+00:00,1097,True,1.33156,1.33177,1.33131,1.3316
2019-03-18 03:50:00+00:00,811,True,1.33161,1.33167,1.33143,1.33165
2019-03-18 04:00:00+00:00,799,True,1.33165,1.33195,1.33158,1.33188
2019-03-18 04:10:00+00:00,545,True,1.33187,1.33193,1.33154,1.3316
2019-03-18 04:20:00+00:00,1181,True,1.33157,1.33157,1.33074,1.33096
2019-03-18 04:30:00+00:00,565,True,1.33094,1.33106,1.33087,1.33093
2019-03-18 04:40:00+00:00,501,True,1.33095,1.331,1.33079,1.33092
2019-03-18 04:50:00+00:00,489,True,1.33093,1.33108,1.33072,1.33077
2019-03-18 05:00:00+00:00,407,True,1.3308,1.3311,1.33074,1.33095
2019-03-18 05:10:00+00:00,581,True,1.33097,1.33118,1.33084,1.33105
2019-03-18 05:20:00+00:00,556,True,1.33104,1.33109,1.33077,1.33089
2019-03-18 05:30:00+00:00,689,True,1.3309,1.33102,1.33082,1.33098
2019-03-18 05:40:00+00:00,520,True,1.33094,1.33105,1.33079,1.3309
2019-03-18 05:50:00+00:00,1217,True,1.3309,1.33094,1.32962,1.33058
2019-03-18 06:00:00+00:00,807,True,1.33059,1.33088,1.3304,1.33081
2019-03-18 06:10:00+00:00,833,True,1.3308,1.33084,1.32989,1.33011
2019-03-18 06:20:00+00:00,807,True,1.3301,1.33042,1.33004,1.33027
2019-03-18 06:30:00+00:00,523,True,1.33026,1.33074,1.3302,1.33063
2019-03-18 06:40:00+00:00,955,True,1.33064,1.33159,1.33059,1.33101
2019-03-18 06:50:00+00:00,1097,True,1.331,1.331,1.32928,1.32979
2019-03-18 07:00:00+00:00,967,True,1.32981,1.33042,1.32952,1.32962
2019-03-18 07:10:00+00:00,1515,True,1.32961,1.33073,1.32909,1.33028
2019-03-18 07:20:00+00:00,780,True,1.33028,1.33047,1.32977,1.33016
2019-03-18 07:30:00+00:00,1065,True,1.33016,1.33031,1.32939,1.32966
2019-03-18 07:40:00+00:00,1830,True,1.32968,1.32979,1.32893,1.32973
2019-03-18 07:50:00+00:00,1864,True,1.32971,1.33044,1.32936,1.33027
2019-03-18 08:00:00+00:00,1974,True,1.33026,1.33138,1.33,1.33057
2019-03-18 08:10:00+00:00,1968,True,1.33055,1.33077,1.3294,1.32949
2019-03-18 08:20:00+00:00,3691,True,1.32951,1.32982,1.32703,1.32794
2019-03-18 08:30:00+00:00,1938,True,1.32792,1.32865,1.32786,1.32826
2019-03-18 08:40:00+00:00,2307,True,1.32827,1.32923,1.32797,1.32892
2019-03-18 08:50:00+00:00,2866,True,1.32894,1.32914,1.32732,1.3276
2019-03-18 09:00:00+00:00,2685,True,1.32756,1.32768,1.32605,1.32702
2019-03-18 09:10:00+00:00,2382,True,1.32702,1.32709,1.32567,1.32583
2019-03-18 09:20:00+00:00,2669,True,1.32586,1.32613,1.32497,1.32514
2019-03-18 09:30:00+00:00,1585,True,1.32517,1.32627,1.32517,1.32596
2019-03-18 09:40:00+00:00,1704,True,1.32594,1.32632,1.32566,1.32569
2019-03-18 09:50:00+00:00,1746,True,1.32569,1.32677,1.32547,1.32663
2019-03-18 10:00:00+00:00,2027,True,1.32663,1.327,1.32623,1.32685
2019-03-18 10:10:00+00:00,1776,True,1.32686,1.32712,1.32582,1.3261
2019-03-18 10:20:00+00:00,1399,True,1.32611,1.32611,1.3242,1.32437
2019-03-18 10:30:00+00:00,2271,True,1.32437,1.32485,1.32331,1.32471
2019-03-18 10:40:00+00:00,1515,True,1.32473,1.32523,1.32431,1.32481
2019-03-18 10:50:00+00:00,1683,True,1.32481,1.32597,1.32478,1.32573
2019-03-18 11:00:00+00:00,2196,True,1.32572,1.32606,1.32518,1.32551
2019-03-18 11:10:00+00:00,1580,True,1.32548,1.32603,1.32517,1.32588
2019-03-18 11:20:00+00:00,1623,True,1.32591,1.32731,1.32591,1.32653
2019-03-18 11:30:00+00:00,1663,True,1.32654,1.32726,1.32635,1.32701
2019-03-18 11:40:00+00:00,1545,True,1.32703,1.32734,1.32666,1.32709
2019-03-18 11:50:00+00:00,1176,True,1.32709,1.32712,1.32623,1.32634
2019-03-18 12:00:00+00:00,1778,True,1.32635,1.327,1.32597,1.32695
2019-03-18 12:10:00+00:00,2213,True,1.32697,1.32769,1.3269,1.32741
2019-03-18 12:20:00+00:00,1856,True,1.32743,1.32756,1.32618,1.32666
2019-03-18 12:30:00+00:00,2406,True,1.32666,1.32707,1.32511,1.32567
2019-03-18 12:40:00+00:00,1699,True,1.32568,1.32593,1.32509,1.32537
2019-03-18 12:50:00+00:00,2024,True,1.32538,1.32554,1.3246,1.32554
2019-03-18 13:00:00+00:00,1620,True,1.32552,1.32597,1.32515,1.32593
2019-03-18 13:10:00+00:00,1708,True,1.32593,1.32656,1.32588,1.32594
2019-03-18 13:20:00+00:00,1751,True,1.32595,1.32629,1.32538,1.326
2019-03-18 13:30:00+00:00,1188,True,1.32598,1.32627,1.32566,1.32611
2019-03-18 13:40:00+00:00,2260,True,1.32612,1.32627,1.32431,1.32499
2019-03-18 13:50:00+00:00,1668,True,1.32497,1.32516,1.32443,1.32447
2019-03-18 14:00:00+00:00,1751,True,1.32447,1.32519,1.32427,1.32494
2019-03-18 14:10:00+00:00,1608,True,1.32496,1.32597,1.32464,1.32586
2019-03-18 14:20:00+00:00,1097,True,1.32587,1.32676,1.32556,1.32657
2019-03-18 14:30:00+00:00,1300,True,1.32657,1.32688,1.32586,1.32646
2019-03-18 14:40:00+00:00,1759,True,1.32647,1.32725,1.32647,1.32694
2019-03-18 14:50:00+00:00,1706,True,1.32693,1.32696,1.32547,1.32558
2019-03-18 15:00:00+00:00,2439,True,1.32559,1.3256,1.32407,1.32507
2019-03-18 15:10:00+00:00,3195,True,1.32509,1.32515,1.32277,1.32348
2019-03-18 15:20:00+00:00,2697,True,1.32349,1.32447,1.32319,1.32406
2019-03-18 15:30:00+00:00,3945,True,1.32408,1.32411,1.32075,1.3217
2019-03-18 15:40:00+00:00,4266,True,1.32172,1.32288,1.32055,1.32276
2019-03-18 15:50:00+00:00,3289,True,1.32276,1.32292,1.3211,1.32223
2019-03-18 16:00:00+00:00,3655,True,1.32222,1.32412,1.3222,1.32399
2019-03-18 16:10:00+00:00,2289,True,1.32395,1.32404,1.32286,1.32323
2019-03-18 16:20:00+00:00,1633,True,1.32323,1.32373,1.32298,1.32344
2019-03-18 16:30:00+00:00,1461,True,1.32344,1.32407,1.32343,1.32378
2019-03-18 16:40:00+00:00,1154,True,1.32379,1.32394,1.32351,1.32387
2019-03-18 16:50:00+00:00,976,True,1.32389,1.32463,1.32364,1.3243
2019-03-18 17:00:00+00:00,826,True,1.32431,1.32519,1.32397,1.32515
2019-03-18 17:10:00+00:00,861,True,1.32517,1.32539,1.32489,1.32501
2019-03-18 17:20:00+00:00,806,True,1.32502,1.32521,1.32404,1.32458
2019-03-18 17:30:00+00:00,640,True,1.32457,1.32458,1.32406,1.32436
2019-03-18 17:40:00+00:00,559,True,1.32435,1.32498,1.32434,1.32468
2019-03-18 17:50:00+00:00,801,True,1.32469,1.3253,1.32457,1.32523
2019-03-18 18:00:00+00:00,826,True,1.32522,1.32524,1.32468,1.3248
2019-03-18 18:10:00+00:00,452,True,1.32481,1.32497,1.3244,1.32469
2019-03-18 18:20:00+00:00,644,True,1.32467,1.32488,1.3245,1.3246
2019-03-18 18:30:00+00:00,586,True,1.32459,1.32462,1.32413,1.32441
2019-03-18 18:40:00+00:00,663,True,1.32439,1.32483,1.32437,1.32451
2019-03-18 18:50:00+00:00,2021,True,1.32452,1.32674,1.32441,1.32656
2019-03-18 19:00:00+00:00,1146,True,1.32656,1.32681,1.32562,1.32566
2019-03-18 19:10:00+00:00,998,True,1.32567,1.32597,1.32534,1.32595
2019-03-18 19:20:00+00:00,840,True,1.32594,1.32616,1.32569,1.32588
2019-03-18 19:30:00+00:00,394,True,1.32587,1.32606,1.32585,1.32601
2019-03-18 19:40:00+00:00,740,True,1.32601,1.32659,1.3259,1.32642
2019-03-18 19:50:00+00:00,768,True,1.32644,1.32667,1.32604,1.32651
2019-03-18 20:00:00+00:00,351,True,1.32649,1.32649,1.32597,1.32602
2019-03-18 20:10:00+00:00,252,True,1.326,1.32619,1.32585,1.32594
2019-03-18 20:20:00+00:00,296,True,1.32593,1.32635,1.32584,1.32632
2019-03-18 20:30:00+00:00,308,True,1.3263,1.32645,1.3262,1.3264
2019-03-18 20:40:00+00:00,423,True,1.32638,1.32651,1.32629,1.32636
2019-03-18 20:50:00+00:00,642,True,1.32632,1.3266,1.32576,1.32584
2019-03-18 21:00:00+00:00,131,True,1.3263,1.32631,1.32602,1.3261
2019-03-18 21:10:00+00:00,263,True,1.3261,1.32624,1.32488,1.32582
2019-03-18 21:20:00+00:00,446,True,1.32575,1.32598,1.3256,1.3256
2019-03-18 21:30:00+00:00,455,True,1.3256,1.32648,1.3254,1.32564
2019-03-18 21:40:00+00:00,739,True,1.32562,1.32654,1.32509,1.32612
2019-03-18 21:50:00+00:00,153,True,1.32612,1.32619,1.32571,1.32588
2019-03-18 22:00:00+00:00,359,True,1.32584,1.32647,1.32546,1.32641
2019-03-18 22:10:00+00:00,141,True,1.3264,1.32647,1.32618,1.32629
2019-03-18 22:20:00+00:00,183,True,1.32629,1.32635,1.32614,1.32631
2019-03-18 22:30:00+00:00,159,True,1.32632,1.32635,1.32621,1.32622
2019-03-18 22:40:00+00:00,170,True,1.32621,1.32624,1.32604,1.3261
2019-03-18 22:50:00+00:00,173,True,1.32612,1.32617,1.32601,1.32605
2019-03-18 23:00:00+00:00,408,True,1.32607,1.32643,1.32604,1.32632
2019-03-18 23:10:00+00:00,265,True,1.32634,1.32651,1.3263,1.32649
2019-03-18 23:20:00+00:00,395,True,1.32649,1.32733,1.32639,1.32692
2019-03-18 23:30:00+00:00,833,True,1.32692,1.328,1.32678,1.32798
2019-03-18 23:40:00+00:00,788,True,1.32798,1.32798,1.32723,1.32729
2019-03-18 23:50:00+00:00,842,True,1.32735,1.32794,1.327,1.32794
2019-03-19 00:00:00+00:00,730,True,1.32791,1.32791,1.32751,1.32767
2019-03-19 00:10:00+00:00,951,True,1.32765,1.32788,1.32754,1.32779
2019-03-19 00:20:00+00:00,882,True,1.32778,1.32843,1.32766,1.3283
2019-03-19 00:30:00+00:00,739,True,1.32832,1.32849,1.32812,1.32833
2019-03-19 00:40:00+00:00,673,True,1.32833,1.32851,1.32823,1.32827
2019-03-19 00:50:00+00:00,1657,True,1.32829,1.32829,1.32709,1.32746
2019-03-19 01:00:00+00:00,864,True,1.32747,1.3275,1.32725,1.32733
2019-03-19 01:10:00+00:00,721,True,1.32729,1.32734,1.32704,1.32717
2019-03-19 01:20:00+00:00,840,True,1.32716,1.32732,1.32708,1.3273
2019-03-19 01:30:00+00:00,1274,True,1.32728,1.32784,1.32726,1.32779
2019-03-19 01:40:00+00:00,910,True,1.32776,1.328,1.32744,1.32754
2019-03-19 01:50:00+00:00,850,True,1.32756,1.3277,1.32733,1.3276
2019-03-19 02:00:00+00:00,672,True,1.32761,1.32769,1.32751,1.32756
2019-03-19 02:10:00+00:00,955,True,1.32755,1.3279,1.3274,1.32777
2019-03-19 02:20:00+00:00,924,True,1.32775,1.32833,1.32755,1.32821
2019-03-19 02:30:00+00:00,852,True,1.32822,1.3285,1.3281,1.32822
2019-03-19 02:40:00+00:00,759,True,1.32822,1.32822,1.32781,1.32805
2019-03-19 02:50:00+00:00,722,True,1.32799,1.3281,1.32787,1.32789
2019-03-19 03:00:00+00:00,473,True,1.32787,1.32797,1.32778,1.32791
2019-03-19 03:10:00+00:00,380,True,1.3279,1.3281,1.32789,1.328
2019-03-19 03:20:00+00:00,547,True,1.32802,1.32807,1.32789,1.32803
2019-03-19 03:30:00+00:00,493,True,1.32804,1.32811,1.32792,1.32799
2019-03-19 03:40:00+00:00,562,True,1.32797,1.32805,1.3278,1.32792
2019-03-19 03:50:00+00:00,677,True,1.32793,1.32799,1.32756,1.32797
2019-03-19 04:00:00+00:00,875,True,1.32797,1.32819,1.32758,1.32812
2019-03-19 04:10:00+00:00,829,True,1.32809,1.32819,1.32795,1.32806
2019-03-19 04:20:00+00:00,387,True,1.32807,1.32827,1.32801,1.32823
2019-03-19 04:30:00+00:00,467,True,1.32824,1.32852,1.3282,1.32849
2019-03-19 04:40:00+00:00,408,True,1.32849,1.3286,1.32834,1.32836
2019-03-19 04:50:00+00:00,618,True,1.32836,1.32841,1.32817,1.32823
2019-03-19 05:00:00+00:00,473,True,1.32824,1.32831,1.32789,1.32789
2019-03-19 05:10:00+00:00,702,True,1.32789,1.32794,1.32749,1.3276
2019-03-19 05:20:00+00:00,812,True,1.3276,1.32765,1.32716,1.32729
2019-03-19 05:30:00+00:00,750,True,1.32733,1.32757,1.3273,1.3275
2019-03-19 05:40:00+00:00,694,True,1.32751,1.32795,1.32747,1.3279
2019-03-19 05:50:00+00:00,778,True,1.32788,1.32797,1.32766,1.32781
2019-03-19 06:00:00+00:00,769,True,1.32782,1.32787,1.32729,1.3275
2019-03-19 06:10:00+00:00,753,True,1.32749,1.32812,1.32743,1.32805
2019-03-19 06:20:00+00:00,641,True,1.32806,1.32809,1.32759,1.32769
2019-03-19 06:30:00+00:00,544,True,1.3277,1.32783,1.32762,1.32782
2019-03-19 06:40:00+00:00,738,True,1.32784,1.32806,1.32773,1.32783
2019-03-19 06:50:00+00:00,791,True,1.32784,1.32814,1.32777,1.32783
2019-03-19 07:00:00+00:00,1052,True,1.32782,1.32795,1.32715,1.32732
2019-03-19 07:10:00+00:00,1682,True,1.32731,1.32736,1.32604,1.32683
2019-03-19 07:20:00+00:00,1053,True,1.32681,1.32746,1.32647,1.32723
2019-03-19 07:30:00+00:00,1163,True,1.3272,1.32774,1.3271,1.32732
2019-03-19 07:40:00+00:00,903,True,1.32735,1.32739,1.32697,1.32723
2019-03-19 07:50:00+00:00,1451,True,1.32723,1.32771,1.32697,1.32722
2019-03-19 08:00:00+00:00,2593,True,1.32725,1.32755,1.32601,1.32679
