time,volume,complete,o,h,l,c
2019-03-15 00:00:00+00:00,1125,True,1.65387,1.65416,1.6534,1.65401
2019-03-15 00:10:00+00:00,958,True,1.65405,1.65428,1.65335,1.65345
2019-03-15 00:20:00+00:00,768,True,1.65345,1.65369,1.65311,1.6532
2019-03-15 00:30:00+00:00,749,True,1.65328,1.65345,1.65305,1.65312
2019-03-15 00:40:00+00:00,1216,True,1.65315,1.65318,1.65255,1.65296
2019-03-15 00:50:00+00:00,1249,True,1.65293,1.65293,1.65209,1.65275
2019-03-15 01:00:00+00:00,1298,True,1.65275,1.65284,1.65188,1.65255
2019-03-15 01:10:00+00:00,1316,True,1.65252,1.65408,1.65221,1.65395
2019-03-15 01:20:00+00:00,1054,True,1.65396,1.65432,1.65375,1.65401
2019-03-15 01:30:00+00:00,973,True,1.654,1.65431,1.65318,1.65322
2019-03-15 01:40:00+00:00,717,True,1.65321,1.6534,1.65253,1.65271
2019-03-15 01:50:00+00:00,1047,True,1.65269,1.6532,1.65249,1.65309
2019-03-15 02:00:00+00:00,1045,True,1.65308,1.6542,1.65272,1.65406
2019-03-15 02:10:00+00:00,1572,True,1.65404,1.6545,1.65385,1.65439
2019-03-15 02:20:00+00:00,1351,True,1.6544,1.65486,1.65406,1.6543
2019-03-15 02:30:00+00:00,980,True,1.65429,1.65433,1.65364,1.65397
2019-03-15 02:40:00+00:00,1191,True,1.65397,1.65411,1.65278,1.65304
2019-03-15 02:50:00+00:00,1716,True,1.65304,1.65371,1.65251,1.65283
2019-03-15 03:00:00+00:00,2435,True,1.65282,1.65402,1.65246,1.65336
2019-03-15 03:10:00+00:00,1387,True,1.65336,1.65412,1.65312,1.65376
2019-03-15 03:20:00+00:00,1190,True,1.65376,1.65422,1.6535,1.65413
2019-03-15 03:30:00+00:00,791,True,1.65414,1.65428,1.65367,1.65396
2019-03-15 03:40:00+00:00,595,True,1.65396,1.65438,1.65396,1.65405
2019-03-15 03:50:00+00:00,1033,True,1.65404,1.65461,1.65391,1.65454
2019-03-15 04:00:00+00:00,872,True,1.65452,1.65461,1.65298,1.65311
2019-03-15 04:10:00+00:00,558,True,1.65313,1.65372,1.65311,1.65369
2019-03-15 04:20:00+00:00,527,True,1.65372,1.65385,1.6534,1.65341
2019-03-15 04:30:00+00:00,623,True,1.65346,1.65397,1.65321,1.65345
2019-03-15 04:40:00+00:00,530,True,1.65347,1.65372,1.65331,1.65357
2019-03-15 04:50:00+00:00,547,True,1.65356,1.6537,1.6533,1.65343
2019-03-15 05:00:00+00:00,610,True,1.65345,1.65377,1.65338,1.65356
2019-03-15 05:10:00+00:00,729,True,1.6536,1.65378,1.65329,1.65348
2019-03-15 05:20:00+00:00,400,True,1.65349,1.65382,1.6534,1.6536
2019-03-15 05:30:00+00:00,557,True,1.65359,1.65362,1.65272,1.65284
2019-03-15 05:40:00+00:00,627,True,1.65282,1.65283,1.65223,1.65247
2019-03-15 05:50:00+00:00,609,True,1.65246,1.65274,1.65212,1.65235
2019-03-15 06:00:00+00:00,659,True,1.65234,1.65267,1.65232,1.65234
2019-03-15 06:10:00+00:00,780,True,1.65238,1.65284,1.65224,1.65277
2019-03-15 06:20:00+00:00,613,True,1.65276,1.65312,1.65261,1.65297
2019-03-15 06:30:00+00:00,752,True,1.65298,1.6531,1.65247,1.6526
2019-03-15 06:40:00+00:00,1070,True,1.65262,1.65262,1.65153,1.65239
2019-03-15 06:50:00+00:00,832,True,1.65242,1.65277,1.65215,1.65249
2019-03-15 07:00:00+00:00,1541,True,1.65248,1.65318,1.65228,1.65314
