time,volume,complete,o,h,l,c
2019-03-15 09:40:00+00:00,394,True,1.03418,1.03433,1.03409,1.03426
2019-03-15 09:50:00+00:00,649,True,1.03425,1.03445,1.0341,1.03443
2019-03-15 10:00:00+00:00,430,True,1.03441,1.03452,1.03417,1.03421
2019-03-15 10:10:00+00:00,156,True,1.03419,1.0342,1.03397,1.03397
2019-03-15 10:20:00+00:00,357,True,1.03397,1.03403,1.03374,1.03375
2019-03-15 10:30:00+00:00,270,True,1.03375,1.03384,1.03351,1.0336
2019-03-15 10:40:00+00:00,221,True,1.03359,1.03379,1.03356,1.03364
2019-03-15 10:50:00+00:00,587,True,1.03365,1.03418,1.03365,1.034
2019-03-15 11:00:00+00:00,357,True,1.034,1.03427,1.03396,1.03409
2019-03-15 11:10:00+00:00,335,True,1.0341,1.03413,1.03395,1.03412
2019-03-15 11:20:00+00:00,406,True,1.03408,1.03412,1.03393,1.03406
2019-03-15 11:30:00+00:00,193,True,1.03405,1.03421,1.03392,1.03418
2019-03-15 11:40:00+00:00,174,True,1.03416,1.03431,1.03414,1.03424
2019-03-15 11:50:00+00:00,313,True,1.03423,1.03437,1.03407,1.03437
2019-03-15 12:00:00+00:00,330,True,1.03437,1.03437,1.03407,1.03408
2019-03-15 12:10:00+00:00,147,True,1.03407,1.03417,1.03404,1.03409
2019-03-15 12:20:00+00:00,269,True,1.0341,1.03418,1.03382,1.03383
2019-03-15 12:30:00+00:00,554,True,1.03381,1.0343,1.03379,1.03417
2019-03-15 12:40:00+00:00,458,True,1.03415,1.03427,1.03403,1.03414
2019-03-15 12:50:00+00:00,449,True,1.03415,1.03431,1.03407,1.03413
2019-03-15 13:00:00+00:00,648,True,1.03414,1.03421,1.03375,1.03413
2019-03-15 13:10:00+00:00,1028,True,1.03414,1.03427,1.03379,1.03409
2019-03-15 13:20:00+00:00,638,True,1.0341,1.03427,1.03393,1.03415
2019-03-15 13:30:00+00:00,583,True,1.03415,1.03421,1.03378,1.03411
2019-03-15 13:40:00+00:00,600,True,1.0341,1.03424,1.0339,1.03397
2019-03-15 13:50:00+00:00,626,True,1.03397,1.03424,1.03387,1.03411
2019-03-15 14:00:00+00:00,587,True,1.03398,1.03423,1.03382,1.03407
2019-03-15 14:10:00+00:00,452,True,1.03408,1.03425,1.03393,1.03413
2019-03-15 14:20:00+00:00,333,True,1.03414,1.03425,1.03404,1.03425
2019-03-15 14:30:00+00:00,384,True,1.03425,1.03433,1.03411,1.0343
2019-03-15 14:40:00+00:00,279,True,1.03429,1.03431,1.03408,1.03408
2019-03-15 14:50:00+00:00,178,True,1.03406,1.0342,1.03392,1.03415
2019-03-15 15:00:00+00:00,288,True,1.03411,1.03453,1.03408,1.03443
2019-03-15 15:10:00+00:00,576,True,1.03443,1.03484,1.03438,1.03478
2019-03-15 15:20:00+00:00,1136,True,1.0348,1.03487,1.03448,1.03471
2019-03-15 15:30:00+00:00,480,True,1.0347,1.03478,1.03457,1.03459
2019-03-15 15:40:00+00:00,650,True,1.03459,1.03488,1.03446,1.03479
2019-03-15 15:50:00+00:00,1325,True,1.03478,1.03496,1.03436,1.03489
2019-03-15 16:00:00+00:00,774,True,1.03488,1.03509,1.03458,1.03477
2019-03-15 16:10:00+00:00,425,True,1.03477,1.03494,1.03458,1.0346
2019-03-15 16:20:00+00:00,401,True,1.03459,1.03469,1.03446,1.03447
2019-03-15 16:30:00+00:00,743,True,1.03449,1.03476,1.03442,1.03473
2019-03-15 16:40:00+00:00,649,True,1.03471,1.03485,1.03454,1.03481
2019-03-15 16:50:00+00:00,500,True,1.03481,1.03495,1.03471,1.03479
2019-03-15 17:00:00+00:00,317,True,1.03478,1.03486,1.03467,1.03472
2019-03-15 17:10:00+00:00,260,True,1.03472,1.0349,1.0347,1.03484
2019-03-15 17:20:00+00:00,318,True,1.03484,1.03489,1.03477,1.03483
2019-03-15 17:30:00+00:00,371,True,1.03482,1.03492,1.03474,1.03483
2019-03-15 17:40:00+00:00,413,True,1.03484,1.03493,1.03476,1.03482
2019-03-15 17:50:00+00:00,462,True,1.03482,1.03496,1.03471,1.03486
2019-03-15 18:00:00+00:00,321,True,1.03483,1.03485,1.0346,1.03477
2019-03-15 18:10:00+00:00,212,True,1.03477,1.03487,1.03467,1.03475
2019-03-15 18:20:00+00:00,300,True,1.03475,1.03484,1.03464,1.03477
2019-03-15 18:30:00+00:00,188,True,1.03474,1.03491,1.03473,1.0349
2019-03-15 18:40:00+00:00,253,True,1.03488,1.03489,1.03457,1.03469
2019-03-15 18:50:00+00:00,306,True,1.0347,1.03479,1.03452,1.03479
2019-03-15 19:00:00+00:00,544,True,1.03478,1.03495,1.03457,1.0349
2019-03-15 19:10:00+00:00,447,True,1.03489,1.03496,1.0347,1.03479
2019-03-15 19:20:00+00:00,290,True,1.03478,1.03488,1.03471,1.03478
2019-03-15 19:30:00+00:00,395,True,1.0348,1.03494,1.03463,1.03487
2019-03-15 19:40:00+00:00,386,True,1.03487,1.03494,1.03472,1.03477
2019-03-15 19:50:00+00:00,497,True,1.03476,1.03494,1.0347,1.03493
2019-03-15 20:00:00+00:00,153,True,1.0349,1.0349,1.03472,1.03473
2019-03-15 20:10:00+00:00,291,True,1.03473,1.03475,1.03452,1.03469
2019-03-15 20:20:00+00:00,116,True,1.03468,1.0347,1.03453,1.03456
2019-03-15 20:30:00+00:00,357,True,1.03453,1.03463,1.03441,1.03458
2019-03-15 20:40:00+00:00,860,True,1.03456,1.03463,1.03425,1.03439
2019-03-15 20:50:00+00:00,498,True,1.03438,1.03482,1.03423,1.03436
2019-03-17 21:00:00+00:00,77,True,1.03446,1.03478,1.03432,1.0346
2019-03-17 21:10:00+00:00,108,True,1.0346,1.03465,1.03413,1.03415
2019-03-17 21:20:00+00:00,202,True,1.03419,1.03462,1.03397,1.0345
2019-03-17 21:30:00+00:00,341,True,1.03448,1.03477,1.03435,1.03443
2019-03-17 21:40:00+00:00,312,True,1.03445,1.03493,1.03433,1.03455
2019-03-17 21:50:00+00:00,252,True,1.03457,1.03483,1.03446,1.03461
2019-03-17 22:00:00+00:00,242,True,1.03461,1.03479,1.03447,1.03456
2019-03-17 22:10:00+00:00,171,True,1.03457,1.0347,1.03445,1.03446
2019-03-17 22:20:00+00:00,378,True,1.03447,1.03455,1.03427,1.03434
2019-03-17 22:30:00+00:00,546,True,1.03438,1.03486,1.03433,1.03456
2019-03-17 22:40:00+00:00,227,True,1.03458,1.03464,1.03444,1.03445
2019-03-17 22:50:00+00:00,473,True,1.03445,1.03453,1.03424,1.03451
2019-03-17 23:00:00+00:00,425,True,1.03453,1.0346,1.03438,1.03458
2019-03-17 23:10:00+00:00,380,True,1.03457,1.03485,1.03438,1.0347
2019-03-17 23:20:00+00:00,336,True,1.0347,1.03495,1.03466,1.03495
2019-03-17 23:30:00+00:00,143,True,1.03495,1.03495,1.03473,1.03476
2019-03-17 23:40:00+00:00,212,True,1.03476,1.03492,1.03474,1.03477
2019-03-17 23:50:00+00:00,239,True,1.03479,1.03498,1.03471,1.03496
2019-03-18 00:00:00+00:00,478,True,1.03496,1.03501,1.03479,1.0348
2019-03-18 00:10:00+00:00,393,True,1.0348,1.03498,1.03469,1.0348
2019-03-18 00:20:00+00:00,568,True,1.03482,1.03507,1.03482,1.03483
2019-03-18 00:30:00+00:00,687,True,1.03484,1.03515,1.0347,1.03486
2019-03-18 00:40:00+00:00,582,True,1.03486,1.03509,1.03484,1.03495
2019-03-18 00:50:00+00:00,413,True,1.03497,1.03522,1.03496,1.03513
2019-03-18 01:00:00+00:00,686,True,1.03515,1.03519,1.03486,1.03491
2019-03-18 01:10:00+00:00,633,True,1.0349,1.03541,1.03481,1.03536
2019-03-18 01:20:00+00:00,353,True,1.03536,1.03561,1.03522,1.03554
2019-03-18 01:30:00+00:00,484,True,1.03555,1.03564,1.03536,1.03556
2019-03-18 01:40:00+00:00,494,True,1.03555,1.03558,1.03537,1.03554
2019-03-18 01:50:00+00:00,478,True,1.03552,1.03569,1.03546,1.03549
2019-03-18 02:00:00+00:00,501,True,1.0355,1.03586,1.0355,1.03582
2019-03-18 02:10:00+00:00,563,True,1.03583,1.03587,1.03574,1.03578
2019-03-18 02:20:00+00:00,517,True,1.03578,1.03602,1.03565,1.03595
2019-03-18 02:30:00+00:00,602,True,1.03594,1.03622,1.0359,1.0361
2019-03-18 02:40:00+00:00,362,True,1.0361,1.03624,1.03601,1.03608
2019-03-18 02:50:00+00:00,1088,True,1.03608,1.03707,1.03596,1.03689
2019-03-18 03:00:00+00:00,597,True,1.03691,1.03691,1.03643,1.0366
2019-03-18 03:10:00+00:00,590,True,1.03661,1.03706,1.03654,1.03657
2019-03-18 03:20:00+00:00,618,True,1.03658,1.03695,1.03632,1.03639
2019-03-18 03:30:00+00:00,942,True,1.03637,1.03661,1.03618,1.03641
2019-03-18 03:40:00+00:00,565,True,1.0364,1.03648,1.03588,1.03597
2019-03-18 03:50:00+00:00,459,True,1.03596,1.036,1.0357,1.03573
2019-03-18 04:00:00+00:00,653,True,1.03576,1.03617,1.03567,1.03613
2019-03-18 04:10:00+00:00,544,True,1.03614,1.03629,1.03597,1.03619
2019-03-18 04:20:00+00:00,744,True,1.03619,1.03644,1.03589,1.03603
2019-03-18 04:30:00+00:00,394,True,1.03601,1.03627,1.03596,1.03622
2019-03-18 04:40:00+00:00,454,True,1.03624,1.03627,1.03605,1.03608
2019-03-18 04:50:00+00:00,433,True,1.03609,1.0361,1.03588,1.0359
2019-03-18 05:00:00+00:00,344,True,1.03589,1.03608,1.03584,1.03586
2019-03-18 05:10:00+00:00,457,True,1.03585,1.03596,1.03569,1.03573
2019-03-18 05:20:00+00:00,624,True,1.03572,1.03595,1.03567,1.03586
2019-03-18 05:30:00+00:00,804,True,1.03589,1.03618,1.03574,1.03611
2019-03-18 05:40:00+00:00,493,True,1.03614,1.03614,1.03587,1.036
2019-03-18 05:50:00+00:00,546,True,1.03602,1.03627,1.03589,1.03593
2019-03-18 06:00:00+00:00,621,True,1.03595,1.03605,1.0358,1.03585
2019-03-18 06:10:00+00:00,609,True,1.03585,1.03608,1.03577,1.03601
2019-03-18 06:20:00+00:00,525,True,1.03603,1.03607,1.03554,1.0357
2019-03-18 06:30:00+00:00,315,True,1.0357,1.03602,1.0357,1.03597
2019-03-18 06:40:00+00:00,566,True,1.03596,1.03613,1.03574,1.0359
2019-03-18 06:50:00+00:00,696,True,1.03593,1.03609,1.03575,1.03584
2019-03-18 07:00:00+00:00,724,True,1.03583,1.03597,1.03553,1.03572
2019-03-18 07:10:00+00:00,541,True,1.03573,1.03611,1.03573,1.03581
2019-03-18 07:20:00+00:00,433,True,1.03579,1.03606,1.03569,1.03593
2019-03-18 07:30:00+00:00,437,True,1.03594,1.03633,1.03588,1.0362
2019-03-18 07:40:00+00:00,433,True,1.03619,1.03619,1.03593,1.03597
2019-03-18 07:50:00+00:00,620,True,1.03599,1.03618,1.0359,1.03608
2019-03-18 08:00:00+00:00,507,True,1.03609,1.03627,1.03586,1.03591
2019-03-18 08:10:00+00:00,588,True,1.03591,1.03601,1.03566,1.0357
2019-03-18 08:20:00+00:00,599,True,1.03569,1.03575,1.03528,1.03541
2019-03-18 08:30:00+00:00,437,True,1.03541,1.03564,1.03534,1.03552
2019-03-18 08:40:00+00:00,643,True,1.03551,1.03557,1.03508,1.03528
2019-03-18 08:50:00+00:00,687,True,1.03529,1.03554,1.03518,1.0352
2019-03-18 09:00:00+00:00,688,True,1.03521,1.03537,1.0352,1.03526
2019-03-18 09:10:00+00:00,384,True,1.03525,1.03528,1.03493,1.03497
2019-03-18 09:20:00+00:00,343,True,1.03496,1.03504,1.03477,1.035
2019-03-18 09:30:00+00:00,365,True,1.03498,1.035,1.03455,1.03462
2019-03-18 09:40:00+00:00,324,True,1.03463,1.03494,1.03463,1.03491
2019-03-18 09:50:00+00:00,289,True,1.0349,1.03496,1.03433,1.03447
2019-03-18 10:00:00+00:00,456,True,1.03446,1.03461,1.03432,1.03442
2019-03-18 10:10:00+00:00,346,True,1.03442,1.03448,1.03392,1.03398
2019-03-18 10:20:00+00:00,368,True,1.03398,1.03431,1.03395,1.03408
2019-03-18 10:30:00+00:00,227,True,1.03408,1.0342,1.03403,1.03415
2019-03-18 10:40:00+00:00,238,True,1.03414,1.03421,1.03404,1.03416
2019-03-18 10:50:00+00:00,279,True,1.03413,1.03416,1.03397,1.03409
2019-03-18 11:00:00+00:00,334,True,1.03411,1.03461,1.03411,1.03452
2019-03-18 11:10:00+00:00,179,True,1.0345,1.03486,1.03448,1.03472
2019-03-18 11:20:00+00:00,368,True,1.03472,1.03529,1.03472,1.03517
2019-03-18 11:30:00+00:00,424,True,1.03517,1.03518,1.03493,1.03511
2019-03-18 11:40:00+00:00,409,True,1.03512,1.0353,1.03497,1.03497
2019-03-18 11:50:00+00:00,136,True,1.035,1.03538,1.035,1.03538
2019-03-18 12:00:00+00:00,353,True,1.03538,1.0354,1.03472,1.03472
2019-03-18 12:10:00+00:00,322,True,1.03473,1.03506,1.03472,1.03498
2019-03-18 12:20:00+00:00,697,True,1.035,1.03516,1.03478,1.03505
2019-03-18 12:30:00+00:00,360,True,1.03506,1.03506,1.03474,1.03488
2019-03-18 12:40:00+00:00,415,True,1.0349,1.03494,1.03456,1.0347
2019-03-18 12:50:00+00:00,426,True,1.03471,1.03487,1.0345,1.03477
2019-03-18 13:00:00+00:00,891,True,1.03477,1.03496,1.03451,1.03456
2019-03-18 13:10:00+00:00,467,True,1.03457,1.03463,1.03434,1.03462
2019-03-18 13:20:00+00:00,366,True,1.03461,1.03462,1.03434,1.0345
2019-03-18 13:30:00+00:00,112,True,1.03452,1.0347,1.03451,1.03468
2019-03-18 13:40:00+00:00,447,True,1.03471,1.03486,1.03444,1.0345
2019-03-18 13:50:00+00:00,606,True,1.03453,1.03457,1.0342,1.03445
2019-03-18 14:00:00+00:00,337,True,1.03447,1.03473,1.03433,1.03452
2019-03-18 14:10:00+00:00,369,True,1.03449,1.03456,1.03432,1.03451
2019-03-18 14:20:00+00:00,503,True,1.03451,1.03479,1.03447,1.03468
2019-03-18 14:30:00+00:00,299,True,1.03467,1.03487,1.03467,1.03479
2019-03-18 14:40:00+00:00,190,True,1.03479,1.03489,1.03473,1.03485
2019-03-18 14:50:00+00:00,411,True,1.03486,1.03497,1.03459,1.0346
2019-03-18 15:00:00+00:00,299,True,1.03461,1.03468,1.03429,1.03429
2019-03-18 15:10:00+00:00,542,True,1.03429,1.03458,1.03422,1.03428
2019-03-18 15:20:00+00:00,378,True,1.03429,1.0345,1.03419,1.03425
2019-03-18 15:30:00+00:00,679,True,1.03425,1.03447,1.03407,1.03435
2019-03-18 15:40:00+00:00,602,True,1.03436,1.03458,1.03419,1.03435
2019-03-18 15:50:00+00:00,724,True,1.03437,1.03562,1.03426,1.03553
2019-03-18 16:00:00+00:00,618,True,1.03552,1.03559,1.03501,1.03507
2019-03-18 16:10:00+00:00,271,True,1.03508,1.03516,1.03495,1.03512
2019-03-18 16:20:00+00:00,268,True,1.0351,1.03532,1.03501,1.03502
2019-03-18 16:30:00+00:00,430,True,1.03507,1.03528,1.03505,1.03521
2019-03-18 16:40:00+00:00,266,True,1.03521,1.03557,1.03517,1.03556
2019-03-18 16:50:00+00:00,291,True,1.03555,1.03562,1.03539,1.03553
2019-03-18 17:00:00+00:00,289,True,1.03553,1.03582,1.0355,1.03577
2019-03-18 17:10:00+00:00,293,True,1.03576,1.03591,1.03573,1.03584
2019-03-18 17:20:00+00:00,510,True,1.03585,1.03604,1.03564,1.03574
2019-03-18 17:30:00+00:00,119,True,1.03574,1.03587,1.03571,1.03586
2019-03-18 17:40:00+00:00,133,True,1.03587,1.03603,1.03586,1.03595
2019-03-18 17:50:00+00:00,143,True,1.03589,1.03604,1.03586,1.03587
2019-03-18 18:00:00+00:00,310,True,1.03583,1.03594,1.03567,1.03583
2019-03-18 18:10:00+00:00,95,True,1.03582,1.03587,1.03571,1.03575
2019-03-18 18:20:00+00:00,182,True,1.03575,1.036,1.03571,1.03593
2019-03-18 18:30:00+00:00,179,True,1.03592,1.03595,1.03576,1.03584
2019-03-18 18:40:00+00:00,161,True,1.03583,1.03596,1.03575,1.03588
2019-03-18 18:50:00+00:00,497,True,1.03587,1.03634,1.03587,1.03631
2019-03-18 19:00:00+00:00,410,True,1.03632,1.03632,1.03599,1.036
2019-03-18 19:10:00+00:00,639,True,1.036,1.03607,1.03582,1.03598
2019-03-18 19:20:00+00:00,409,True,1.03598,1.03601,1.03585,1.03591
2019-03-18 19:30:00+00:00,254,True,1.03593,1.0361,1.03589,1.03596
2019-03-18 19:40:00+00:00,419,True,1.03597,1.03615,1.03592,1.03604
2019-03-18 19:50:00+00:00,290,True,1.03604,1.03624,1.03595,1.03623
2019-03-18 20:00:00+00:00,310,True,1.03623,1.03642,1.03622,1.03625
2019-03-18 20:10:00+00:00,211,True,1.03626,1.0365,1.03609,1.0361
2019-03-18 20:20:00+00:00,212,True,1.03614,1.03635,1.03612,1.03632
2019-03-18 20:30:00+00:00,165,True,1.03633,1.03639,1.03629,1.0363
2019-03-18 20:40:00+00:00,274,True,1.03629,1.03635,1.03613,1.03632
2019-03-18 20:50:00+00:00,363,True,1.03632,1.03651,1.0361,1.0361
2019-03-18 21:00:00+00:00,2,True,1.03589,1.03598,1.03589,1.03598
2019-03-18 21:10:00+00:00,201,True,1.03596,1.03628,1.03595,1.03628
2019-03-18 21:20:00+00:00,652,True,1.03626,1.03637,1.03577,1.0361
2019-03-18 21:30:00+00:00,311,True,1.03611,1.03639,1.03588,1.03638
2019-03-18 21:40:00+00:00,397,True,1.03639,1.03653,1.03613,1.03653
2019-03-18 21:50:00+00:00,225,True,1.03652,1.03655,1.03631,1.03634
2019-03-18 22:00:00+00:00,408,True,1.03634,1.03654,1.0361,1.03619
2019-03-18 22:10:00+00:00,513,True,1.03619,1.03625,1.03608,1.03619
2019-03-18 22:20:00+00:00,378,True,1.03618,1.03625,1.03611,1.03614
2019-03-18 22:30:00+00:00,365,True,1.03614,1.03635,1.0361,1.03625
2019-03-18 22:40:00+00:00,465,True,1.03626,1.03641,1.03618,1.0363
2019-03-18 22:50:00+00:00,413,True,1.03629,1.0366,1.03623,1.03658
2019-03-18 23:00:00+00:00,448,True,1.0366,1.03712,1.03656,1.03707
2019-03-18 23:10:00+00:00,265,True,1.03705,1.03714,1.03695,1.03711
2019-03-18 23:20:00+00:00,333,True,1.0371,1.03726,1.03702,1.03721
2019-03-18 23:30:00+00:00,329,True,1.0372,1.03723,1.03704,1.03704
2019-03-18 23:40:00+00:00,476,True,1.03704,1.0371,1.03672,1.03675
2019-03-18 23:50:00+00:00,384,True,1.03674,1.03721,1.03674,1.037
2019-03-19 00:00:00+00:00,486,True,1.03701,1.03702,1.03658,1.0367
2019-03-19 00:10:00+00:00,647,True,1.03672,1.03684,1.03651,1.03661
2019-03-19 00:20:00+00:00,580,True,1.0366,1.03682,1.03651,1.03663
2019-03-19 00:30:00+00:00,1028,True,1.03639,1.03726,1.036,1.03654
2019-03-19 00:40:00+00:00,506,True,1.03653,1.03679,1.03648,1.03672
2019-03-19 00:50:00+00:00,812,True,1.03669,1.03698,1.03663,1.0369
2019-03-19 01:00:00+00:00,607,True,1.03692,1.03719,1.03665,1.03684
2019-03-19 01:10:00+00:00,603,True,1.03684,1.03693,1.03642,1.03687
2019-03-19 01:20:00+00:00,696,True,1.03685,1.037,1.03664,1.0367
2019-03-19 01:30:00+00:00,1196,True,1.0367,1.03721,1.03643,1.03718
2019-03-19 01:40:00+00:00,680,True,1.03719,1.0373,1.03703,1.03706
2019-03-19 01:50:00+00:00,682,True,1.03705,1.03729,1.03693,1.03697
2019-03-19 02:00:00+00:00,827,True,1.03697,1.03713,1.03665,1.03694
2019-03-19 02:10:00+00:00,1285,True,1.03693,1.0371,1.03583,1.03614
2019-03-19 02:20:00+00:00,1221,True,1.03612,1.03638,1.03601,1.03605
2019-03-19 02:30:00+00:00,778,True,1.03604,1.03644,1.03595,1.03618
2019-03-19 02:40:00+00:00,837,True,1.0362,1.03647,1.03593,1.03602
2019-03-19 02:50:00+00:00,650,True,1.036,1.03625,1.03596,1.03625
2019-03-19 03:00:00+00:00,565,True,1.03623,1.03628,1.03596,1.03601
2019-03-19 03:10:00+00:00,513,True,1.03603,1.03635,1.03592,1.03603
2019-03-19 03:20:00+00:00,573,True,1.03602,1.03617,1.03578,1.036
2019-03-19 03:30:00+00:00,588,True,1.03599,1.03609,1.03584,1.0359
2019-03-19 03:40:00+00:00,330,True,1.03591,1.03597,1.03559,1.03566
2019-03-19 03:50:00+00:00,431,True,1.03566,1.03589,1.03551,1.03588
2019-03-19 04:00:00+00:00,543,True,1.03585,1.03588,1.0355,1.03572
2019-03-19 04:10:00+00:00,594,True,1.03572,1.03576,1.03542,1.03557
2019-03-19 04:20:00+00:00,378,True,1.03557,1.03572,1.03551,1.03563
2019-03-19 04:30:00+00:00,361,True,1.03562,1.03571,1.0355,1.03552
2019-03-19 04:40:00+00:00,305,True,1.03553,1.03572,1.03553,1.03557
2019-03-19 04:50:00+00:00,445,True,1.03557,1.03574,1.03551,1.03555
2019-03-19 05:00:00+00:00,534,True,1.03554,1.03555,1.03527,1.03543
2019-03-19 05:10:00+00:00,269,True,1.03542,1.0356,1.03535,1.03555
2019-03-19 05:20:00+00:00,411,True,1.03556,1.03556,1.0353,1.03537
2019-03-19 05:30:00+00:00,288,True,1.03537,1.03539,1.03518,1.03523
2019-03-19 05:40:00+00:00,443,True,1.03522,1.03542,1.03517,1.03528
2019-03-19 05:50:00+00:00,1661,True,1.03529,1.03536,1.03492,1.03507
2019-03-19 06:00:00+00:00,697,True,1.03508,1.03511,1.03486,1.03488
2019-03-19 06:10:00+00:00,605,True,1.03487,1.03508,1.03479,1.03486
2019-03-19 06:20:00+00:00,535,True,1.03488,1.03496,1.03477,1.03494
2019-03-19 06:30:00+00:00,383,True,1.03495,1.03503,1.03483,1.035
2019-03-19 06:40:00+00:00,460,True,1.03499,1.03518,1.03488,1.03488
2019-03-19 06:50:00+00:00,476,True,1.0349,1.03519,1.03489,1.03513
2019-03-19 07:00:00+00:00,456,True,1.03514,1.03544,1.03507,1.03531
2019-03-19 07:10:00+00:00,680,True,1.03532,1.03532,1.03449,1.03465
2019-03-19 07:20:00+00:00,371,True,1.03465,1.03492,1.03459,1.03492
2019-03-19 07:30:00+00:00,386,True,1.03493,1.03495,1.03471,1.03492
2019-03-19 07:40:00+00:00,320,True,1.03493,1.03501,1.03472,1.03474
2019-03-19 07:50:00+00:00,369,True,1.0347,1.03478,1.03449,1.03449
2019-03-19 08:00:00+00:00,695,True,1.03451,1.03485,1.03446,1.0347
2019-03-19 08:10:00+00:00,477,True,1.03469,1.0349,1.03457,1.03475
2019-03-19 08:20:00+00:00,390,True,1.03476,1.03482,1.03455,1.03458
2019-03-19 08:30:00+00:00,365,True,1.03457,1.03479,1.03452,1.03478
