time,volume,complete,o,h,l,c
2019-03-15 00:00:00+00:00,35,True,0.85278,0.85305,0.85278,0.85305
2019-03-15 00:10:00+00:00,57,True,0.85303,0.85355,0.853,0.85351
2019-03-15 00:20:00+00:00,36,True,0.85354,0.85369,0.85354,0.85355
2019-03-15 00:30:00+00:00,16,True,0.85357,0.8536,0.85346,0.85351
2019-03-15 00:40:00+00:00,65,True,0.85352,0.85375,0.85339,0.85364
2019-03-15 00:50:00+00:00,62,True,0.85367,0.8537,0.85349,0.85368
2019-03-15 01:00:00+00:00,51,True,0.85366,0.85404,0.85366,0.85398
2019-03-15 01:10:00+00:00,99,True,0.85396,0.85441,0.85396,0.85421
2019-03-15 01:20:00+00:00,27,True,0.8542,0.8544,0.85417,0.85438
2019-03-15 01:30:00+00:00,50,True,0.8544,0.85444,0.85414,0.85428
2019-03-15 01:40:00+00:00,36,True,0.85429,0.85444,0.85413,0.85442
2019-03-15 01:50:00+00:00,28,True,0.85443,0.85465,0.85438,0.85438
2019-03-15 02:00:00+00:00,38,True,0.85436,0.8545,0.85435,0.85442
2019-03-15 02:10:00+00:00,44,True,0.85441,0.85449,0.85433,0.85439
2019-03-15 02:20:00+00:00,43,True,0.85437,0.85452,0.85426,0.85429
2019-03-15 02:30:00+00:00,46,True,0.85427,0.85431,0.85409,0.8542
2019-03-15 02:40:00+00:00,41,True,0.85418,0.8543,0.85411,0.85428
2019-03-15 02:50:00+00:00,66,True,0.8543,0.85433,0.8541,0.85425
2019-03-15 03:00:00+00:00,163,True,0.85427,0.85475,0.85421,0.85435
2019-03-15 03:10:00+00:00,68,True,0.85437,0.85459,0.8541,0.85447
2019-03-15 03:20:00+00:00,72,True,0.85447,0.85484,0.85447,0.85454
2019-03-15 03:30:00+00:00,11,True,0.85453,0.85457,0.85449,0.85452
2019-03-15 03:40:00+00:00,16,True,0.85455,0.8546,0.85452,0.85456
2019-03-15 03:50:00+00:00,34,True,0.85454,0.85472,0.85448,0.85461
2019-03-15 04:00:00+00:00,35,True,0.85464,0.85468,0.85441,0.85443
2019-03-15 04:10:00+00:00,21,True,0.85445,0.85445,0.85433,0.85441
2019-03-15 04:20:00+00:00,14,True,0.85443,0.85449,0.8544,0.85446
2019-03-15 04:30:00+00:00,23,True,0.85444,0.85451,0.85429,0.85434
2019-03-15 04:40:00+00:00,14,True,0.85436,0.8544,0.85428,0.8543
2019-03-15 04:50:00+00:00,15,True,0.85433,0.85454,0.85431,0.85454
2019-03-15 05:00:00+00:00,15,True,0.85457,0.8546,0.85451,0.85457
2019-03-15 05:10:00+00:00,21,True,0.8546,0.85477,0.85459,0.85475
2019-03-15 05:20:00+00:00,19,True,0.85477,0.85486,0.85471,0.85485
2019-03-15 05:30:00+00:00,11,True,0.85483,0.85483,0.85465,0.8547
