time,volume,complete,o,h,l,c
2019-03-15 10:10:00+00:00,64,True,0.75379,0.75387,0.75369,0.75385
2019-03-15 10:20:00+00:00,49,True,0.75385,0.75405,0.75385,0.75401
2019-03-15 10:30:00+00:00,72,True,0.75398,0.7542,0.75387,0.75402
2019-03-15 10:40:00+00:00,53,True,0.754,0.75437,0.754,0.75426
2019-03-15 10:50:00+00:00,98,True,0.75423,0.75438,0.754,0.75404
2019-03-15 11:00:00+00:00,97,True,0.75401,0.75413,0.75354,0.75367
2019-03-15 11:10:00+00:00,95,True,0.75363,0.75373,0.75334,0.75346
2019-03-15 11:20:00+00:00,113,True,0.75342,0.75355,0.75315,0.75325
2019-03-15 11:30:00+00:00,63,True,0.75329,0.75337,0.7531,0.75325
2019-03-15 11:40:00+00:00,58,True,0.7532,0.75321,0.753,0.75309
2019-03-15 11:50:00+00:00,91,True,0.7531,0.75325,0.75294,0.75312
2019-03-15 12:00:00+00:00,97,True,0.75311,0.75313,0.7529,0.75313
2019-03-15 12:10:00+00:00,76,True,0.75308,0.7532,0.75279,0.75286
2019-03-15 12:20:00+00:00,98,True,0.75286,0.753,0.75266,0.75289
2019-03-15 12:30:00+00:00,208,True,0.75285,0.75364,0.75285,0.75303
2019-03-15 12:40:00+00:00,102,True,0.75307,0.75334,0.75293,0.75301
2019-03-15 12:50:00+00:00,210,True,0.75297,0.75301,0.75236,0.75269
2019-03-15 13:00:00+00:00,367,True,0.75274,0.75314,0.75152,0.75164
2019-03-15 13:10:00+00:00,307,True,0.75165,0.75165,0.75097,0.75119
2019-03-15 13:20:00+00:00,187,True,0.75117,0.75164,0.75102,0.75132
2019-03-15 13:30:00+00:00,229,True,0.75134,0.75152,0.75079,0.7509
2019-03-15 13:40:00+00:00,208,True,0.75087,0.7512,0.75073,0.75074
2019-03-15 13:50:00+00:00,179,True,0.75077,0.75129,0.75059,0.75098
2019-03-15 14:00:00+00:00,215,True,0.75098,0.75126,0.75083,0.75096
2019-03-15 14:10:00+00:00,214,True,0.75092,0.75099,0.75034,0.75034
2019-03-15 14:20:00+00:00,147,True,0.75036,0.75092,0.75036,0.75079
2019-03-15 14:30:00+00:00,107,True,0.75075,0.75078,0.75047,0.75062
2019-03-15 14:40:00+00:00,154,True,0.75059,0.75065,0.75018,0.75046
2019-03-15 14:50:00+00:00,108,True,0.75046,0.75073,0.75034,0.75072
2019-03-15 15:00:00+00:00,118,True,0.75071,0.75128,0.75065,0.75122
2019-03-15 15:10:00+00:00,144,True,0.75126,0.75153,0.7512,0.75138
2019-03-15 15:20:00+00:00,198,True,0.75138,0.75152,0.75106,0.75147
2019-03-15 15:30:00+00:00,131,True,0.75143,0.75143,0.75008,0.75015
2019-03-15 15:40:00+00:00,204,True,0.75016,0.75019,0.74966,0.74988
2019-03-15 15:50:00+00:00,498,True,0.74985,0.75177,0.74983,0.75164
2019-03-15 16:00:00+00:00,314,True,0.7516,0.75243,0.7514,0.75214
2019-03-15 16:10:00+00:00,121,True,0.75216,0.75226,0.75192,0.75212
2019-03-15 16:20:00+00:00,100,True,0.75214,0.75218,0.75182,0.75204
2019-03-15 16:30:00+00:00,107,True,0.75209,0.75238,0.75204,0.75225
2019-03-15 16:40:00+00:00,61,True,0.75232,0.75232,0.75213,0.75218
2019-03-15 16:50:00+00:00,112,True,0.75222,0.75244,0.75193,0.75201
2019-03-15 17:00:00+00:00,60,True,0.75204,0.75211,0.75196,0.75206
2019-03-15 17:10:00+00:00,89,True,0.75209,0.75214,0.75166,0.75168
2019-03-15 17:20:00+00:00,46,True,0.75167,0.75193,0.75159,0.75186
2019-03-15 17:30:00+00:00,27,True,0.75186,0.75209,0.75186,0.75195
2019-03-15 17:40:00+00:00,41,True,0.75196,0.7521,0.75189,0.75194
2019-03-15 17:50:00+00:00,50,True,0.75194,0.7521,0.75185,0.75197
2019-03-15 18:00:00+00:00,64,True,0.75192,0.75192,0.7513,0.75136
2019-03-15 18:10:00+00:00,30,True,0.7514,0.7514,0.75114,0.75122
2019-03-15 18:20:00+00:00,87,True,0.75119,0.7515,0.75104,0.75122
2019-03-15 18:30:00+00:00,65,True,0.75127,0.75136,0.75111,0.75134
2019-03-15 18:40:00+00:00,38,True,0.75132,0.75132,0.75102,0.75103
2019-03-15 18:50:00+00:00,68,True,0.75102,0.75107,0.75088,0.751
2019-03-15 19:00:00+00:00,71,True,0.75105,0.75127,0.75095,0.75126
2019-03-15 19:10:00+00:00,38,True,0.75125,0.75134,0.75123,0.7513
2019-03-15 19:20:00+00:00,19,True,0.75126,0.7513,0.75113,0.75115
2019-03-15 19:30:00+00:00,65,True,0.75114,0.75136,0.75105,0.75135
2019-03-15 19:40:00+00:00,49,True,0.75136,0.75139,0.75127,0.75138
2019-03-15 19:50:00+00:00,75,True,0.75141,0.75144,0.75084,0.75091
2019-03-15 20:00:00+00:00,67,True,0.75091,0.75096,0.75052,0.75077
2019-03-15 20:10:00+00:00,29,True,0.75075,0.75075,0.75063,0.75074
2019-03-15 20:20:00+00:00,18,True,0.75079,0.75083,0.75058,0.75058
2019-03-15 20:30:00+00:00,92,True,0.75057,0.75076,0.75016,0.75016
2019-03-15 20:40:00+00:00,62,True,0.75014,0.75074,0.7501,0.75066
2019-03-15 20:50:00+00:00,148,True,0.75061,0.7511,0.7506,0.75071
2019-03-17 21:00:00+00:00,7,True,0.75141,0.75141,0.75115,0.75122
2019-03-17 21:10:00+00:00,5,True,0.75106,0.75112,0.75106,0.75107
2019-03-17 21:20:00+00:00,2,True,0.75121,0.75121,0.75118,0.75118
2019-03-17 21:30:00+00:00,20,True,0.75117,0.75117,0.75092,0.75099
2019-03-17 21:40:00+00:00,19,True,0.75101,0.75111,0.75094,0.751
2019-03-17 21:50:00+00:00,21,True,0.75097,0.75139,0.75085,0.75085
2019-03-17 22:00:00+00:00,47,True,0.75086,0.75103,0.75081,0.7509
2019-03-17 22:10:00+00:00,7,True,0.75091,0.75091,0.75087,0.75091
2019-03-17 22:20:00+00:00,18,True,0.75094,0.75094,0.75079,0.75084
2019-03-17 22:30:00+00:00,28,True,0.75078,0.75087,0.75074,0.75077
2019-03-17 22:40:00+00:00,5,True,0.75078,0.75082,0.75078,0.75082
2019-03-17 22:50:00+00:00,33,True,0.75083,0.75085,0.75062,0.75065
2019-03-17 23:00:00+00:00,32,True,0.7507,0.75089,0.75067,0.75082
2019-03-17 23:10:00+00:00,26,True,0.75086,0.75116,0.75084,0.75116
2019-03-17 23:20:00+00:00,19,True,0.75117,0.75119,0.75108,0.7511
2019-03-17 23:30:00+00:00,6,True,0.75112,0.75112,0.75108,0.7511
2019-03-17 23:40:00+00:00,11,True,0.75112,0.75113,0.75107,0.75107
2019-03-17 23:50:00+00:00,21,True,0.75108,0.75123,0.75107,0.7512
2019-03-18 00:00:00+00:00,42,True,0.75117,0.75127,0.75108,0.75114
2019-03-18 00:10:00+00:00,25,True,0.75115,0.75125,0.75112,0.75112
2019-03-18 00:20:00+00:00,44,True,0.75116,0.75127,0.75104,0.75109
2019-03-18 00:30:00+00:00,23,True,0.75113,0.75123,0.75108,0.75119
2019-03-18 00:40:00+00:00,18,True,0.75124,0.75124,0.75113,0.75119
2019-03-18 00:50:00+00:00,33,True,0.75114,0.75118,0.75102,0.75106
2019-03-18 01:00:00+00:00,51,True,0.75102,0.75104,0.75084,0.75089
2019-03-18 01:10:00+00:00,39,True,0.75094,0.75124,0.75087,0.75122
2019-03-18 01:20:00+00:00,29,True,0.75118,0.75137,0.75115,0.75133
2019-03-18 01:30:00+00:00,55,True,0.75133,0.75148,0.75126,0.75139
2019-03-18 01:40:00+00:00,49,True,0.75137,0.75162,0.75137,0.75152
2019-03-18 01:50:00+00:00,39,True,0.75149,0.75156,0.75142,0.75145
2019-03-18 02:00:00+00:00,40,True,0.75147,0.75157,0.75144,0.75147
2019-03-18 02:10:00+00:00,24,True,0.75145,0.75159,0.75145,0.75146
2019-03-18 02:20:00+00:00,28,True,0.75145,0.75159,0.75142,0.75159
2019-03-18 02:30:00+00:00,30,True,0.75157,0.75169,0.75157,0.75166
2019-03-18 02:40:00+00:00,18,True,0.75161,0.75174,0.75153,0.75174
2019-03-18 02:50:00+00:00,80,True,0.75177,0.75199,0.75174,0.75191
2019-03-18 03:00:00+00:00,44,True,0.7519,0.75192,0.75166,0.75183
2019-03-18 03:10:00+00:00,27,True,0.75184,0.75189,0.75174,0.7518
2019-03-18 03:20:00+00:00,45,True,0.7518,0.75199,0.75175,0.7518
2019-03-18 03:30:00+00:00,31,True,0.75178,0.75195,0.75178,0.75186
2019-03-18 03:40:00+00:00,28,True,0.75182,0.75185,0.75176,0.75185
2019-03-18 03:50:00+00:00,24,True,0.75183,0.75192,0.75182,0.75191
2019-03-18 04:00:00+00:00,12,True,0.75197,0.75204,0.75192,0.75197
2019-03-18 04:10:00+00:00,15,True,0.75197,0.75199,0.7519,0.75193
2019-03-18 04:20:00+00:00,26,True,0.75199,0.75201,0.75188,0.75193
2019-03-18 04:30:00+00:00,17,True,0.75192,0.75199,0.75192,0.75196
2019-03-18 04:40:00+00:00,10,True,0.75195,0.75196,0.75189,0.7519
2019-03-18 04:50:00+00:00,11,True,0.75187,0.75193,0.75187,0.7519
2019-03-18 05:00:00+00:00,8,True,0.75194,0.75194,0.75183,0.75188
2019-03-18 05:10:00+00:00,20,True,0.75187,0.75208,0.75187,0.75208
2019-03-18 05:20:00+00:00,30,True,0.75205,0.75217,0.75202,0.75213
2019-03-18 05:30:00+00:00,39,True,0.75208,0.75208,0.75193,0.75205
2019-03-18 05:40:00+00:00,24,True,0.75209,0.75211,0.75201,0.75208
2019-03-18 05:50:00+00:00,27,True,0.75213,0.75222,0.75208,0.75222
2019-03-18 06:00:00+00:00,30,True,0.7522,0.75232,0.75213,0.75217
2019-03-18 06:10:00+00:00,34,True,0.75214,0.75233,0.75214,0.7523
2019-03-18 06:20:00+00:00,31,True,0.7523,0.75234,0.75224,0.75224
2019-03-18 06:30:00+00:00,16,True,0.75228,0.75241,0.75226,0.75234
2019-03-18 06:40:00+00:00,46,True,0.75229,0.75245,0.7522,0.75243
2019-03-18 06:50:00+00:00,36,True,0.75241,0.75244,0.75222,0.75227
2019-03-18 07:00:00+00:00,52,True,0.75229,0.75246,0.75227,0.75238
2019-03-18 07:10:00+00:00,132,True,0.75236,0.75278,0.75235,0.75253
2019-03-18 07:20:00+00:00,40,True,0.75253,0.75255,0.75231,0.75238
2019-03-18 07:30:00+00:00,69,True,0.75236,0.75248,0.75199,0.75202
2019-03-18 07:40:00+00:00,57,True,0.752,0.75222,0.752,0.75205
2019-03-18 07:50:00+00:00,105,True,0.75206,0.75213,0.7517,0.75193
2019-03-18 08:00:00+00:00,86,True,0.75193,0.75201,0.75173,0.75182
2019-03-18 08:10:00+00:00,120,True,0.75182,0.75189,0.75164,0.7517
2019-03-18 08:20:00+00:00,122,True,0.75171,0.752,0.75167,0.75196
2019-03-18 08:30:00+00:00,104,True,0.752,0.75216,0.75194,0.75204
2019-03-18 08:40:00+00:00,102,True,0.75201,0.75221,0.75192,0.75205
2019-03-18 08:50:00+00:00,139,True,0.752,0.75206,0.75133,0.7514
2019-03-18 09:00:00+00:00,99,True,0.75144,0.75171,0.75134,0.75163
2019-03-18 09:10:00+00:00,85,True,0.7516,0.75165,0.75135,0.75135
2019-03-18 09:20:00+00:00,66,True,0.75133,0.75151,0.75128,0.75141
2019-03-18 09:30:00+00:00,39,True,0.75146,0.75146,0.75119,0.75125
2019-03-18 09:40:00+00:00,69,True,0.75128,0.75148,0.75112,0.75115
2019-03-18 09:50:00+00:00,96,True,0.75112,0.75124,0.75093,0.75116
2019-03-18 10:00:00+00:00,85,True,0.75115,0.75119,0.75065,0.75071
2019-03-18 10:10:00+00:00,66,True,0.75071,0.75083,0.75045,0.75045
2019-03-18 10:20:00+00:00,27,True,0.75048,0.75051,0.75031,0.75039
2019-03-18 10:30:00+00:00,28,True,0.7504,0.75047,0.75036,0.75036
2019-03-18 10:40:00+00:00,53,True,0.75041,0.75055,0.75041,0.75052
2019-03-18 10:50:00+00:00,68,True,0.75056,0.75065,0.75029,0.75033
2019-03-18 11:00:00+00:00,80,True,0.75029,0.75049,0.75006,0.75048
2019-03-18 11:10:00+00:00,51,True,0.75048,0.75065,0.75048,0.75052
2019-03-18 11:20:00+00:00,94,True,0.75048,0.75089,0.75047,0.75077
2019-03-18 11:30:00+00:00,63,True,0.75081,0.75081,0.75035,0.75037
2019-03-18 11:40:00+00:00,49,True,0.75039,0.75051,0.75039,0.75042
2019-03-18 11:50:00+00:00,49,True,0.75044,0.75078,0.75038,0.75066
2019-03-18 12:00:00+00:00,47,True,0.75061,0.75066,0.75047,0.7506
2019-03-18 12:10:00+00:00,71,True,0.75065,0.75094,0.75056,0.75094
2019-03-18 12:20:00+00:00,83,True,0.7509,0.75108,0.75082,0.75082
2019-03-18 12:30:00+00:00,82,True,0.75085,0.75111,0.75083,0.75103
2019-03-18 12:40:00+00:00,100,True,0.75105,0.75109,0.75079,0.75084
2019-03-18 12:50:00+00:00,147,True,0.7508,0.7508,0.7503,0.75067
2019-03-18 13:00:00+00:00,96,True,0.75072,0.75075,0.75048,0.75067
2019-03-18 13:10:00+00:00,115,True,0.7506,0.75066,0.75006,0.75008
2019-03-18 13:20:00+00:00,121,True,0.75011,0.75028,0.7499,0.75027
2019-03-18 13:30:00+00:00,90,True,0.7503,0.75064,0.75025,0.75058
2019-03-18 13:40:00+00:00,102,True,0.7506,0.75107,0.75056,0.75091
2019-03-18 13:50:00+00:00,101,True,0.75089,0.75113,0.75075,0.75104
2019-03-18 14:00:00+00:00,140,True,0.75102,0.75137,0.75098,0.75114
2019-03-18 14:10:00+00:00,92,True,0.75119,0.75128,0.75098,0.75123
2019-03-18 14:20:00+00:00,79,True,0.75127,0.75152,0.75123,0.75142
2019-03-18 14:30:00+00:00,78,True,0.75138,0.75138,0.75106,0.75106
2019-03-18 14:40:00+00:00,96,True,0.75105,0.75155,0.751,0.75141
2019-03-18 14:50:00+00:00,131,True,0.75144,0.75176,0.75095,0.75103
2019-03-18 15:00:00+00:00,119,True,0.75102,0.75102,0.75053,0.75053
2019-03-18 15:10:00+00:00,144,True,0.75055,0.7507,0.75026,0.75034
2019-03-18 15:20:00+00:00,164,True,0.75037,0.75037,0.7498,0.75003
2019-03-18 15:30:00+00:00,216,True,0.75002,0.75004,0.74945,0.74978
2019-03-18 15:40:00+00:00,149,True,0.74976,0.75003,0.74972,0.74996
2019-03-18 15:50:00+00:00,247,True,0.74998,0.75006,0.74941,0.7496
2019-03-18 16:00:00+00:00,157,True,0.74962,0.74998,0.74961,0.74972
2019-03-18 16:10:00+00:00,97,True,0.74976,0.74976,0.74952,0.74953
2019-03-18 16:20:00+00:00,81,True,0.74953,0.74976,0.74947,0.74965
2019-03-18 16:30:00+00:00,79,True,0.74961,0.74993,0.7496,0.74987
2019-03-18 16:40:00+00:00,62,True,0.74985,0.74994,0.74966,0.74966
2019-03-18 16:50:00+00:00,76,True,0.74962,0.74999,0.74959,0.74967
2019-03-18 17:00:00+00:00,56,True,0.7497,0.74977,0.7496,0.7496
2019-03-18 17:10:00+00:00,28,True,0.74956,0.74985,0.74956,0.74979
2019-03-18 17:20:00+00:00,64,True,0.74977,0.74983,0.7494,0.74953
2019-03-18 17:30:00+00:00,41,True,0.74953,0.74961,0.74933,0.74942
2019-03-18 17:40:00+00:00,54,True,0.74946,0.74951,0.74935,0.74947
2019-03-18 17:50:00+00:00,46,True,0.74943,0.74954,0.7493,0.74954
2019-03-18 18:00:00+00:00,59,True,0.74953,0.74953,0.74929,0.74944
2019-03-18 18:10:00+00:00,40,True,0.74944,0.74945,0.74929,0.74937
2019-03-18 18:20:00+00:00,61,True,0.74933,0.74939,0.74918,0.74923
2019-03-18 18:30:00+00:00,32,True,0.74923,0.74926,0.7491,0.74917
2019-03-18 18:40:00+00:00,36,True,0.74913,0.74934,0.74908,0.74925
2019-03-18 18:50:00+00:00,104,True,0.74926,0.7497,0.74919,0.74969
2019-03-18 19:00:00+00:00,62,True,0.74964,0.74979,0.74946,0.7495
2019-03-18 19:10:00+00:00,55,True,0.74953,0.74961,0.74942,0.74956
2019-03-18 19:20:00+00:00,46,True,0.7495,0.74953,0.74936,0.74939
2019-03-18 19:30:00+00:00,37,True,0.7494,0.74976,0.74936,0.74963
2019-03-18 19:40:00+00:00,60,True,0.74966,0.75001,0.74961,0.74996
2019-03-18 19:50:00+00:00,44,True,0.74997,0.75,0.74967,0.74967
2019-03-18 20:00:00+00:00,15,True,0.74971,0.74981,0.74971,0.74977
2019-03-18 20:10:00+00:00,21,True,0.74978,0.74994,0.74978,0.74992
2019-03-18 20:20:00+00:00,37,True,0.74991,0.75036,0.74987,0.75032
2019-03-18 20:30:00+00:00,31,True,0.75031,0.75056,0.7503,0.75051
2019-03-18 20:40:00+00:00,48,True,0.75052,0.75068,0.75052,0.75066
2019-03-18 20:50:00+00:00,46,True,0.75062,0.75064,0.75032,0.75036
2019-03-18 21:00:00+00:00,9,True,0.75042,0.75042,0.7503,0.75036
2019-03-18 21:10:00+00:00,19,True,0.7504,0.75051,0.74999,0.75015
2019-03-18 21:20:00+00:00,4,True,0.75024,0.75028,0.75019,0.75019
2019-03-18 21:30:00+00:00,29,True,0.75031,0.75062,0.75006,0.75013
2019-03-18 21:40:00+00:00,30,True,0.75006,0.7507,0.74995,0.75043
2019-03-18 21:50:00+00:00,3,True,0.75042,0.75042,0.7503,0.7503
2019-03-18 22:00:00+00:00,16,True,0.75031,0.7506,0.75022,0.7506
2019-03-18 22:10:00+00:00,11,True,0.75066,0.75066,0.7506,0.75062
2019-03-18 22:20:00+00:00,8,True,0.75064,0.75068,0.75064,0.75065
2019-03-18 22:30:00+00:00,21,True,0.75067,0.75068,0.75037,0.75048
2019-03-18 22:40:00+00:00,21,True,0.75046,0.75048,0.7503,0.75036
2019-03-18 22:50:00+00:00,14,True,0.75036,0.75041,0.75034,0.75039
2019-03-18 23:00:00+00:00,15,True,0.75034,0.75042,0.7503,0.75042
2019-03-18 23:10:00+00:00,15,True,0.7504,0.75048,0.7504,0.75048
2019-03-18 23:20:00+00:00,7,True,0.75054,0.75054,0.75043,0.75045
2019-03-18 23:30:00+00:00,29,True,0.75046,0.75056,0.75043,0.75056
2019-03-18 23:40:00+00:00,23,True,0.75052,0.75056,0.75034,0.75035
2019-03-18 23:50:00+00:00,15,True,0.75039,0.75047,0.75032,0.75047
2019-03-19 00:00:00+00:00,26,True,0.75048,0.75048,0.75036,0.75042
2019-03-19 00:10:00+00:00,42,True,0.75038,0.75048,0.7502,0.7502
2019-03-19 00:20:00+00:00,32,True,0.75023,0.75039,0.7501,0.75037
2019-03-19 00:30:00+00:00,68,True,0.75033,0.75051,0.75019,0.75036
2019-03-19 00:40:00+00:00,20,True,0.75038,0.7505,0.75037,0.7505
2019-03-19 00:50:00+00:00,46,True,0.75049,0.75061,0.75019,0.75024
2019-03-19 01:00:00+00:00,43,True,0.75019,0.75044,0.75019,0.75037
2019-03-19 01:10:00+00:00,28,True,0.7504,0.75047,0.75037,0.75037
2019-03-19 01:20:00+00:00,27,True,0.7504,0.75045,0.75033,0.75043
2019-03-19 01:30:00+00:00,64,True,0.75041,0.75081,0.75041,0.75072
2019-03-19 01:40:00+00:00,31,True,0.75072,0.75072,0.75059,0.75063
2019-03-19 01:50:00+00:00,27,True,0.75063,0.75068,0.7505,0.75054
2019-03-19 02:00:00+00:00,33,True,0.75054,0.75059,0.7505,0.7505
2019-03-19 02:10:00+00:00,60,True,0.75052,0.75054,0.75028,0.75039
2019-03-19 02:20:00+00:00,36,True,0.75036,0.75047,0.75035,0.75038
2019-03-19 02:30:00+00:00,32,True,0.7504,0.75048,0.75031,0.75041
2019-03-19 02:40:00+00:00,26,True,0.75044,0.75047,0.75031,0.75037
2019-03-19 02:50:00+00:00,28,True,0.75032,0.75045,0.75032,0.75039
2019-03-19 03:00:00+00:00,15,True,0.7504,0.75049,0.7504,0.75047
2019-03-19 03:10:00+00:00,15,True,0.75052,0.75057,0.75045,0.75048
2019-03-19 03:20:00+00:00,7,True,0.75047,0.7505,0.75038,0.75039
2019-03-19 03:30:00+00:00,16,True,0.75042,0.75048,0.75039,0.75042
2019-03-19 03:40:00+00:00,11,True,0.75047,0.75047,0.75035,0.75038
2019-03-19 03:50:00+00:00,16,True,0.75037,0.75039,0.75033,0.75037
2019-03-19 04:00:00+00:00,22,True,0.75036,0.75038,0.75027,0.75031
2019-03-19 04:10:00+00:00,17,True,0.75031,0.75032,0.75027,0.75029
2019-03-19 04:20:00+00:00,19,True,0.7503,0.75037,0.75022,0.75032
2019-03-19 04:30:00+00:00,18,True,0.75035,0.75048,0.75035,0.75044
2019-03-19 04:40:00+00:00,10,True,0.75044,0.75045,0.7504,0.7504
2019-03-19 04:50:00+00:00,12,True,0.7504,0.75046,0.7504,0.75046
2019-03-19 05:00:00+00:00,25,True,0.75047,0.75047,0.75029,0.75029
2019-03-19 05:10:00+00:00,33,True,0.75032,0.75054,0.75032,0.75042
2019-03-19 05:20:00+00:00,35,True,0.75044,0.75051,0.7504,0.75049
2019-03-19 05:30:00+00:00,29,True,0.75051,0.75052,0.75042,0.75044
2019-03-19 05:40:00+00:00,20,True,0.75046,0.75048,0.75036,0.75048
2019-03-19 05:50:00+00:00,23,True,0.75046,0.75051,0.75029,0.75032
2019-03-19 06:00:00+00:00,39,True,0.75032,0.75033,0.75013,0.75013
2019-03-19 06:10:00+00:00,28,True,0.75013,0.7502,0.75011,0.75018
2019-03-19 06:20:00+00:00,16,True,0.75014,0.75021,0.75014,0.75015
2019-03-19 06:30:00+00:00,27,True,0.75013,0.75017,0.75006,0.75015
2019-03-19 06:40:00+00:00,40,True,0.75018,0.75032,0.75015,0.75016
2019-03-19 06:50:00+00:00,30,True,0.75016,0.7503,0.75015,0.75015
2019-03-19 07:00:00+00:00,46,True,0.75011,0.75021,0.75001,0.75016
2019-03-19 07:10:00+00:00,70,True,0.75019,0.75019,0.74977,0.74988
2019-03-19 07:20:00+00:00,51,True,0.74983,0.74993,0.74978,0.74989
2019-03-19 07:30:00+00:00,51,True,0.74992,0.75005,0.74989,0.75005
2019-03-19 07:40:00+00:00,35,True,0.75,0.75,0.74989,0.74994
2019-03-19 07:50:00+00:00,69,True,0.74996,0.75014,0.74986,0.75
2019-03-19 08:00:00+00:00,125,True,0.74999,0.75029,0.7499,0.75024
2019-03-19 08:10:00+00:00,67,True,0.75027,0.75068,0.75026,0.75065
2019-03-19 08:20:00+00:00,85,True,0.75069,0.75069,0.75043,0.75055
2019-03-19 08:30:00+00:00,59,True,0.75059,0.7507,0.75054,0.75058
2019-03-19 08:40:00+00:00,32,True,0.75063,0.75066,0.75041,0.75041
