time,volume,complete,o,h,l,c
2019-03-15 17:00:00+00:00,111,True,1.32913,1.32968,1.32882,1.32949
2019-03-15 17:10:00+00:00,73,True,1.32945,1.32961,1.32925,1.3294
2019-03-15 17:20:00+00:00,75,True,1.32936,1.32949,1.3289,1.3294
2019-03-15 17:30:00+00:00,60,True,1.32936,1.3295,1.329,1.32944
2019-03-15 17:40:00+00:00,77,True,1.32946,1.32969,1.32909,1.32955
2019-03-15 17:50:00+00:00,153,True,1.32951,1.32956,1.3281,1.32842
2019-03-15 18:00:00+00:00,84,True,1.32838,1.32842,1.32747,1.32805
2019-03-15 18:10:00+00:00,114,True,1.32807,1.32836,1.32804,1.3283
2019-03-15 18:20:00+00:00,85,True,1.32826,1.32847,1.32771,1.32771
2019-03-15 18:30:00+00:00,75,True,1.32776,1.32796,1.32749,1.32767
2019-03-15 18:40:00+00:00,73,True,1.32771,1.32799,1.32745,1.32793
2019-03-15 18:50:00+00:00,77,True,1.32789,1.32842,1.32775,1.32823
2019-03-15 19:00:00+00:00,199,True,1.3282,1.32926,1.32816,1.32864
2019-03-15 19:10:00+00:00,111,True,1.3286,1.32956,1.32849,1.32939
2019-03-15 19:20:00+00:00,123,True,1.32936,1.32943,1.32865,1.32875
2019-03-15 19:30:00+00:00,74,True,1.32878,1.32921,1.3286,1.3286
2019-03-15 19:40:00+00:00,74,True,1.32865,1.32888,1.32835,1.32872
2019-03-15 19:50:00+00:00,128,True,1.32875,1.32912,1.32874,1.32896
2019-03-15 20:00:00+00:00,85,True,1.32901,1.32901,1.3283,1.32873
2019-03-15 20:10:00+00:00,15,True,1.32877,1.32882,1.32862,1.32871
2019-03-15 20:20:00+00:00,33,True,1.32874,1.32875,1.32848,1.32852
2019-03-15 20:30:00+00:00,68,True,1.32854,1.32863,1.32807,1.32838
2019-03-15 20:40:00+00:00,104,True,1.32841,1.32896,1.32829,1.32889
2019-03-15 20:50:00+00:00,201,True,1.32886,1.32936,1.32833,1.32863
2019-03-17 21:00:00+00:00,25,True,1.3293,1.32956,1.32894,1.32956
2019-03-17 21:10:00+00:00,57,True,1.32956,1.32958,1.32929,1.32941
2019-03-17 21:20:00+00:00,5,True,1.3294,1.32944,1.32938,1.32943
2019-03-17 21:30:00+00:00,30,True,1.32947,1.32958,1.32923,1.32958
2019-03-17 21:40:00+00:00,24,True,1.3295,1.32952,1.32925,1.32939
2019-03-17 21:50:00+00:00,3,True,1.32935,1.32935,1.32933,1.32933
2019-03-17 22:00:00+00:00,21,True,1.32936,1.32955,1.32924,1.32927
2019-03-17 22:10:00+00:00,14,True,1.32922,1.32925,1.3291,1.32921
2019-03-17 22:20:00+00:00,11,True,1.32926,1.32936,1.32923,1.32933
